idx,die_code,sleep_pct,load1,load2,tmp0,tmp1,tmp2,tmp3,bpx65_a,bpx65_b,bpw34_a,bpw34_b,n3163_a,n3163_b,adr4525,psram,fram,eeprom
2325,71,97,1,0,3235,3547,3003,3760,20112,19576,16987,16660,1,0,20481,5,3,1
2326,71,95,1,0,3244,3555,3013,3761,20270,19625,17017,16681,0,0,20475,5,5,4
2327,71,98,1,0,3242,3542,3014,3771,20082,19529,16866,16735,0,0,20482,5,2,3
2328,71,98,1,1,3239,3541,3007,3756,20085,19650,16830,16593,0,0,20474,4,2,1
2329,71,95,1,0,3241,3538,3001,3768,20046,19537,17070,16588,0,0,20485,2,4,2
2330,71,97,1,0,3240,3542,3008,3769,20043,19535,17092,16751,0,0,20485,5,3,4
2331,71,98,1,0,3243,3544,3004,3757,20250,19476,16968,16750,0,0,20484,5,3,1
2332,71,95,1,0,3238,3548,2999,3762,20243,19499,16944,16592,0,0,20475,1,2,2
2333,71,96,1,0,3231,3547,3005,3752,20125,19525,16787,16710,0,0,20480,2,3,2
2334,71,95,1,0,3229,3546,2996,3753,20041,19538,16889,16568,0,0,20483,5,3,3
2335,71,96,1,0,3226,3538,2997,3756,20224,19483,16762,16705,0,1,20484,1,4,1
2336,71,95,1,1,3225,3542,3000,3761,20136,19637,17042,16603,0,0,20485,5,1,2
2337,71,97,1,0,3228,3543,3006,3755,20192,19436,16868,16633,0,0,20484,5,2,4
2338,71,97,1,0,3226,3534,3008,3756,20028,19655,16812,16670,0,0,20475,3,3,3
2339,71,96,1,0,3237,3533,3007,3759,20134,19524,16789,16617,0,0,20484,5,3,1
2340,71,97,1,0,3222,3542,2991,3748,19971,19411,16772,16565,0,0,20487,1,4,5
2341,71,94,1,0,3223,3541,2996,3752,20155,19592,16925,16522,0,0,20486,3,1,1
2342,71,96,1,0,3230,3527,2993,3758,20008,19568,16822,16559,0,0,20484,2,4,5
2343,71,98,1,0,3227,3531,2999,3745,20059,19555,16749,16627,0,0,20482,4,3,2
2344,71,95,1,1,3222,3537,3002,3748,19954,19379,16747,16627,0,0,20474,4,3,4
2345,71,97,1,0,3217,3525,3002,3750,19921,19499,16704,16484,0,0,20488,2,3,5
2346,71,98,1,0,3229,3524,2989,3753,19991,19397,16770,16619,0,0,20479,3,2,2
2347,71,97,1,0,3220,3526,2998,3744,19994,19535,16810,16495,0,0,20485,5,2,1
2348,71,96,1,0,3215,3538,2994,3754,19979,19347,16769,16593,0,0,20476,1,4,2
2349,71,98,1,0,3217,3534,2994,3752,19976,19504,16793,16616,0,0,20485,1,1,5
2350,71,96,1,0,3213,3531,2988,3746,20026,19526,16866,16618,0,0,20474,5,2,2
2351,71,96,1,0,3219,3535,2995,3749,20044,19333,16707,16463,0,0,20487,5,2,3
2352,71,97,1,1,3212,3528,2988,3741,19970,19484,16817,16533,0,0,20480,3,4,2
2353,71,98,1,0,3213,3519,2984,3738,19909,19324,16767,16604,0,0,20474,4,2,2
2354,71,98,1,0,3221,3526,2991,3747,19955,19351,16887,16602,1,0,20482,3,5,1
2355,71,98,1,0,3222,3524,2979,3734,19943,19296,16868,16545,0,0,20483,4,4,1
2356,71,98,1,0,3223,3522,2989,3737,19960,19394,16673,16492,0,0,20488,1,2,2
2357,71,97,1,0,3219,3521,2990,3736,20058,19500,16738,16545,0,1,20478,2,4,2
2358,71,94,1,0,3220,3519,2977,3747,19968,19310,16684,16460,0,0,20480,2,2,4
2359,71,94,1,0,3207,3524,2983,3735,19947,19339,16726,16521,0,0,20482,4,4,2
2360,71,94,1,1,3210,3527,2981,3736,19903,19276,16605,16476,0,0,20485,4,1,5
2361,71,94,1,0,3206,3524,2989,3744,19864,19263,16838,16470,0,0,20474,4,3,3
2362,71,96,1,0,3217,3524,2974,3743,19825,19401,16838,16549,0,0,20473,2,4,3
2363,71,97,1,0,3203,3510,2973,3740,19902,19326,16697,16431,0,0,20482,5,1,3
2364,71,98,1,0,3215,3522,2971,3734,19983,19423,16782,16464,0,0,20481,5,1,2
2365,71,95,1,0,3200,3509,2970,3739,19788,19299,16724,16370,0,0,20475,2,3,5
2366,71,98,1,0,3215,3510,2971,3737,19788,19387,16824,16363,0,0,20472,3,5,1
2367,71,96,1,0,3211,3518,2983,3736,19753,19332,16815,16416,0,0,20477,1,1,2
2368,71,96,1,1,3211,3515,2971,3735,19754,19244,16814,16338,0,0,20477,5,3,5
2369,71,96,1,0,3198,3505,2973,3729,19740,19260,16569,16505,0,0,20485,2,5,3
2370,71,95,1,0,3196,3516,2966,3732,19809,19366,16545,16433,0,0,20476,1,5,4
2371,71,97,1,0,3201,3504,2969,3725,19746,19266,16664,16399,0,0,20482,3,2,5
2372,71,96,1,0,3195,3510,2968,3726,19902,19373,16645,16391,0,0,20478,3,2,4
2373,71,94,1,0,3200,3501,2964,3727,19859,19351,16740,16385,0,0,20473,3,4,5
2374,71,96,1,0,3207,3507,2976,3717,19809,19382,16531,16323,0,0,20479,3,3,4
2375,71,97,1,0,3197,3503,2961,3731,19868,19280,16675,16286,0,0,20475,1,1,5
2376,71,97,1,1,3198,3511,2970,3726,19866,19220,16686,16387,0,0,20480,2,1,5
2377,71,98,1,0,3199,3499,2961,3716,19842,19295,16661,16327,0,0,20474,4,4,1
2378,71,96,1,0,3189,3504,2971,3727,19754,19117,16752,16315,0,0,20480,2,3,1
2379,71,94,1,0,3188,3496,2958,3722,19698,19162,16624,16268,0,0,20483,2,4,3
2380,71,96,1,0,3198,3493,2964,3720,19776,19215,16517,16321,0,0,20488,4,4,3
2381,71,97,1,0,3197,3504,2970,3710,19771,19271,16462,16308,0,0,20476,1,3,2
2382,71,96,1,0,3197,3502,2955,3724,19833,19277,16579,16328,0,0,20482,2,5,1
2383,71,94,1,0,3188,3505,2958,3713,19710,19118,16605,16282,0,0,20481,3,4,1
2384,71,97,1,1,3185,3500,2958,3707,19707,19133,16584,16276,0,0,20478,1,2,4
2385,71,96,1,0,3193,3489,2963,3720,19737,19125,16568,16259,0,0,20477,2,1,5
2386,71,97,1,0,3195,3489,2965,3713,19688,19057,16689,16240,0,0,20473,2,4,5
2387,71,95,1,0,3181,3502,2961,3713,19596,19169,16496,16343,0,0,20478,1,2,3
2388,71,94,1,0,3186,3486,2963,3708,19771,19237,16432,16211,0,0,20485,5,5,5
2389,71,97,1,0,3192,3498,2957,3702,19647,19169,16547,16327,0,0,20484,2,2,2
2390,71,98,1,0,3189,3491,2962,3709,19645,19220,16687,16287,0,0,20476,5,5,1
2391,71,95,1,0,3182,3487,2961,3711,19757,19223,16601,16320,0,0,20475,4,2,3
2392,71,94,1,1,3177,3482,2945,3706,19687,19090,16568,16317,0,0,20472,2,5,5
2393,71,95,1,0,3183,3482,2959,3709,19721,19206,16634,16253,0,0,20487,5,1,4
2394,71,97,1,0,3178,3491,2946,3711,19574,19163,16411,16265,0,0,20482,1,1,5
2395,71,94,1,0,3172,3480,2957,3703,19720,19052,16400,16252,0,0,20474,1,3,4
2396,71,96,1,0,3186,3492,2949,3706,19710,19056,16588,16269,0,0,20482,2,5,4
2397,71,97,1,0,3175,3483,2949,3707,19499,19087,16568,16169,0,1,20487,5,1,3
2398,71,96,1,0,3180,3490,2942,3704,19615,19014,16394,16260,0,0,20488,5,3,3
2399,71,94,1,0,3178,3484,2945,3705,19706,19161,16570,16204,1,0,20472,3,2,5
2400,71,96,1,1,3179,3488,2936,3704,19673,19138,16524,16137,0,0,20476,5,1,4
2401,71,96,1,0,3176,3484,2951,3699,19655,18986,16579,16205,0,0,20473,4,2,4
2402,71,97,1,0,3168,3476,2946,3702,19543,18982,16361,16158,0,0,20475,3,3,2
2403,71,94,1,0,3169,3485,2945,3704,19587,18970,16597,16189,0,0,20477,1,5,4
2404,71,97,1,0,3166,3484,2947,3690,19517,19005,16486,16099,0,0,20475,5,5,3
2405,71,98,1,0,3176,3476,2945,3686,19615,19037,16501,16089,0,0,20486,3,2,5
2406,71,95,1,0,3166,3468,2936,3688,19510,18961,16384,16085,0,0,20474,1,5,2
2407,71,95,1,0,3172,3477,2942,3687,19560,18914,16321,16079,0,0,20485,1,4,4
2408,71,95,1,1,3169,3480,2937,3692,19458,19011,16381,16235,0,0,20474,5,3,1
2409,71,94,1,0,3170,3473,2933,3682,19499,19002,16402,16144,0,0,20478,2,3,2
2410,71,97,1,0,3168,3475,2930,3682,19566,18950,16289,16218,0,0,20484,1,2,5
2411,71,98,1,0,3158,3473,2932,3685,19479,18932,16241,16044,0,0,20487,1,2,3
2412,71,96,1,0,3170,3475,2925,3682,19442,19040,16368,16084,0,0,20474,2,4,3
2413,71,96,1,0,3166,3472,2929,3688,19367,18890,16260,16135,0,0,20474,5,5,3
2414,71,98,1,0,3152,3475,2934,3683,19451,18905,16363,16082,0,0,20478,1,4,3
2415,71,96,1,0,3160,3466,2935,3687,19515,18939,16308,16052,0,0,20483,2,5,2
2416,71,94,1,1,3155,3461,2923,3676,19548,18928,16348,16022,1,0,20487,3,1,2
2417,71,97,1,0,3149,3456,2933,3686,19522,18802,16461,16074,0,0,20488,3,4,4
2418,71,98,1,0,3153,3465,2933,3683,19464,18943,16467,16012,0,0,20488,5,3,4
2419,71,96,1,0,3161,3465,2927,3683,19387,18987,16199,16113,0,0,20473,4,4,1
2420,71,96,1,0,3149,3463,2925,3684,19300,18829,16441,15987,0,1,20480,3,5,5
2421,71,97,1,0,3156,3463,2929,3680,19457,18915,16427,16124,0,0,20481,3,1,1
2422,71,96,1,0,3151,3466,2923,3681,19484,18948,16426,16007,0,0,20483,1,2,5
2423,71,97,1,0,3149,3456,2926,3679,19315,18919,16288,16095,0,0,20483,4,2,1
2424,71,98,1,1,3141,3459,2926,3672,19338,18769,16440,15984,0,0,20485,5,5,5
2425,71,95,1,0,3154,3461,2916,3678,19383,18726,16227,16000,0,0,20486,2,4,2
2426,71,95,1,0,3153,3449,2915,3679,19369,18882,16235,16028,0,0,20481,1,2,2
2427,71,94,1,0,3147,3450,2920,3674,19380,18709,16149,16003,0,0,20472,5,2,4
2428,71,94,1,0,3150,3447,2910,3674,19461,18877,16170,15937,0,0,20478,5,3,4
2429,71,97,1,0,3151,3448,2914,3672,19412,18719,16284,16067,0,0,20475,4,2,4
2430,71,98,1,0,3149,3450,2911,3675,19431,18812,16170,15942,0,0,20488,2,2,4
2431,71,97,1,0,3137,3448,2917,3670,19433,18802,16385,15910,0,0,20485,1,1,2
2432,71,97,1,1,3138,3442,2914,3671,19246,18854,16167,16057,0,0,20473,3,1,4
2433,71,98,1,0,3140,3447,2905,3669,19185,18763,16172,15981,0,0,20487,2,3,5
2434,71,98,1,0,3130,3448,2900,3656,19211,18808,16176,15912,0,0,20483,1,4,5
2435,71,98,1,0,3133,3450,2909,3654,19362,18826,16344,15862,0,0,20486,2,4,1
2436,70,95,1,0,3136,3435,2900,3655,19289,18708,16177,15900,0,0,20475,5,2,2
2437,70,94,1,0,3142,3435,2908,3667,19252,18756,16131,15932,0,0,20479,5,4,4
2438,70,95,1,0,3132,3434,2903,3656,19219,18677,16109,15982,0,0,20472,2,3,3
2439,70,98,1,0,3131,3447,2906,3663,19270,18638,16071,15906,0,0,20480,1,3,4
2440,70,98,1,1,3139,3433,2906,3662,19222,18597,16052,15855,0,0,20475,4,3,2
2441,70,96,1,0,3122,3441,2901,3657,19217,18743,16066,15992,0,0,20475,3,1,1
2442,70,96,1,0,3134,3430,2897,3647,19318,18597,16297,15916,0,0,20487,1,4,5
2443,70,94,1,0,3124,3432,2893,3647,19308,18632,16298,15858,1,0,20485,5,2,3
2444,70,96,1,0,3132,3435,2892,3644,19162,18634,16206,15952,0,0,20488,1,3,2
2445,70,98,1,0,3133,3430,2891,3642,19106,18782,16021,15953,0,0,20488,4,4,4
2446,70,95,1,0,3118,3438,2901,3641,19066,18763,16120,15884,0,0,20484,2,3,3
2447,70,98,1,0,3119,3430,2891,3655,19114,18736,16101,15866,0,0,20486,4,2,2
2448,70,97,1,1,3126,3423,2886,3652,19175,18637,16127,15774,0,0,20486,2,4,3
2449,70,94,1,0,3121,3425,2889,3638,19091,18576,15975,15842,0,0,20487,1,2,3
2450,70,98,1,0,3125,3425,2890,3651,19239,18671,16220,15761,0,0,20485,3,3,5
2451,70,94,1,0,3125,3432,2890,3648,19039,18615,16176,15775,0,0,20482,3,1,4
2452,70,94,1,0,3114,3418,2880,3643,19217,18594,16158,15836,0,1,20481,2,1,4
2453,70,96,1,0,3121,3431,2891,3648,19159,18490,16064,15751,0,0,20475,4,3,4
2454,70,94,1,0,3110,3419,2879,3637,19043,18636,16139,15880,0,0,20474,4,3,4
2455,70,94,1,0,3111,3418,2886,3638,19011,18595,16094,15805,0,0,20480,4,3,5
2456,70,96,1,1,3115,3425,2877,3632,18993,18638,15993,15835,0,0,20485,3,1,5
2457,70,97,1,0,3106,3420,2885,3632,18977,18511,16088,15768,0,0,20488,2,3,4
2458,70,98,1,0,3107,3425,2874,3635,19099,18605,15946,15813,0,0,20478,4,5,2
2459,70,95,1,0,3105,3424,2873,3627,19165,18525,16045,15738,0,0,20483,3,5,2
2460,70,97,1,0,3100,3417,2881,3625,18960,18418,16032,15685,0,0,20483,5,5,1
2461,70,97,1,0,3106,3413,2878,3635,19158,18411,15945,15725,0,0,20477,2,1,1
2462,70,96,1,0,3101,3420,2873,3638,19137,18426,15910,15686,0,0,20473,1,3,4
2463,70,94,1,0,3112,3406,2871,3629,19033,18561,15943,15772,0,0,20488,2,2,4
2464,70,96,1,1,3101,3414,2871,3631,19047,18463,15877,15708,0,0,20475,1,2,1
2465,70,98,1,0,3098,3411,2868,3622,18982,18442,15953,15715,0,0,20482,2,5,3
2466,70,98,1,0,3099,3409,2863,3620,18988,18581,16016,15634,0,0,20479,1,1,3
2467,70,95,1,0,3099,3409,2870,3617,18862,18348,15991,15627,0,0,20478,1,1,3
2468,70,97,1,0,3100,3411,2875,3619,19072,18400,15885,15671,0,0,20487,5,3,2
2469,70,98,1,0,3099,3411,2858,3619,18993,18413,15813,15763,0,0,20473,4,2,2
2470,70,96,1,0,3091,3410,2857,3621,18866,18322,15903,15724,0,0,20474,3,5,4
2471,70,94,1,0,3086,3396,2871,3616,18883,18317,15966,15658,0,0,20477,4,1,2
2472,70,95,1,1,3094,3394,2870,3612,18983,18534,15797,15754,1,0,20482,2,4,2
2473,70,97,1,0,3094,3392,2865,3619,18973,18478,15802,15643,0,0,20481,1,4,5
2474,70,97,1,0,3097,3390,2862,3614,18903,18304,15830,15612,0,0,20483,3,2,2
2475,70,97,1,0,3095,3403,2853,3621,18887,18494,15951,15724,0,0,20479,5,4,4
2476,70,97,1,0,3086,3390,2865,3609,18965,18308,15874,15546,0,0,20474,3,2,2
2477,70,98,1,0,3093,3399,2848,3614,18888,18353,15904,15602,0,1,20476,3,3,3
2478,70,95,1,0,3078,3396,2852,3604,18953,18288,15954,15705,0,0,20482,3,4,3
2479,70,96,1,0,3084,3385,2850,3606,18774,18449,15896,15584,0,0,20473,2,4,4
2480,70,96,1,1,3078,3386,2845,3604,18906,18373,15753,15620,0,0,20478,3,1,5
2481,70,94,1,0,3074,3390,2852,3605,18951,18391,15931,15668,0,0,20479,3,1,1
2482,70,96,1,0,3088,3383,2857,3599,18783,18298,15700,15541,0,0,20479,4,4,3
2483,70,98,1,0,3085,3378,2852,3602,18730,18312,15839,15512,0,0,20484,4,5,4
2484,70,96,1,0,3078,3389,2848,3601,18904,18277,15891,15507,0,0,20474,5,3,4
2485,70,96,1,0,3078,3377,2838,3597,18797,18216,15868,15617,0,0,20473,1,4,4
2486,70,97,1,0,3071,3376,2843,3604,18836,18344,15827,15495,0,0,20488,4,2,5
2487,70,96,1,0,3081,3383,2847,3591,18677,18300,15694,15503,0,0,20485,1,5,5
2488,70,95,1,1,3071,3378,2845,3600,18794,18163,15870,15618,0,0,20478,5,5,3
2489,70,95,1,0,3076,3378,2841,3592,18833,18153,15647,15491,0,0,20475,5,5,2
2490,70,97,1,0,3065,3380,2842,3593,18688,18148,15750,15535,0,0,20488,5,2,4
2491,70,96,1,0,3076,3382,2843,3601,18751,18247,15733,15522,0,0,20481,2,5,1
2492,70,96,1,0,3059,3374,2833,3593,18685,18306,15826,15470,0,0,20475,4,1,1
2493,70,96,1,0,3062,3365,2842,3584,18678,18309,15768,15453,0,0,20486,3,3,1
2494,70,95,1,0,3061,3372,2826,3593,18728,18331,15773,15403,0,0,20484,4,5,5
2495,70,96,1,0,3071,3363,2832,3584,18749,18184,15698,15424,0,0,20488,3,1,5
2496,70,97,1,1,3061,3370,2832,3579,18720,18294,15580,15398,0,0,20480,2,5,2
2497,70,97,1,0,3066,3374,2824,3585,18597,18170,15634,15527,0,1,20480,1,5,2
2498,70,95,1,0,3055,3370,2831,3584,18617,18141,15589,15459,0,0,20472,3,1,2
2499,70,94,1,0,3060,3364,2825,3589,18600,18159,15686,15483,0,0,20478,3,3,3
2500,70,94,1,0,3057,3363,2821,3585,18742,18102,15603,15502,0,0,20476,3,5,2
2501,70,97,1,0,3059,3366,2826,3580,18689,18050,15626,15385,0,0,20480,3,4,3
2502,70,96,1,0,3062,3353,2820,3574,18599,18232,15794,15386,0,0,20473,3,5,4
2503,70,97,1,0,3059,3355,2826,3576,18730,18233,15608,15348,1,0,20478,2,1,4
2504,70,94,1,1,3045,3366,2813,3576,18622,18200,15627,15342,0,0,20486,3,3,2
2505,70,98,1,0,3042,3361,2813,3576,18582,18028,15723,15347,0,0,20485,3,3,5
2506,70,97,1,0,3046,3361,2816,3577,18708,18101,15507,15370,0,0,20488,1,3,5
2507,70,94,1,0,3042,3352,2823,3578,18599,18175,15594,15386,0,0,20477,3,3,2
2508,70,98,1,0,3038,3345,2809,3577,18532,18036,15699,15292,0,0,20483,4,5,4
2509,70,98,1,0,3037,3344,2806,3569,18527,18049,15748,15286,0,0,20474,2,2,5
2510,70,94,1,0,3035,3353,2817,3574,18589,17945,15706,15428,0,0,20488,1,3,5
2511,70,96,1,0,3040,3344,2806,3574,18543,18112,15735,15268,0,0,20480,3,3,2
2512,70,98,1,1,3048,3348,2806,3557,18462,18131,15442,15416,0,0,20484,4,4,5
2513,70,97,1,0,3040,3347,2812,3562,18646,18013,15644,15372,0,0,20475,3,4,2
2514,70,97,1,0,3040,3347,2810,3570,18619,18048,15493,15299,0,0,20472,5,2,2
2515,70,98,1,0,3043,3337,2799,3562,18476,18016,15529,15381,0,0,20480,2,3,4
2516,70,97,1,0,3041,3337,2802,3567,18585,17944,15498,15312,0,0,20480,3,5,4
2517,70,96,1,0,3027,3338,2811,3565,18500,17955,15506,15248,0,0,20486,1,1,3
2518,70,94,1,0,3027,3334,2800,3550,18473,17916,15581,15346,0,0,20488,3,3,5
2519,70,98,1,0,3026,3333,2802,3557,18431,18011,15630,15239,0,0,20476,4,1,4
2520,70,97,1,1,3023,3342,2807,3562,18363,17842,15414,15233,0,0,20487,5,2,3
2521,70,97,1,0,3032,3343,2797,3556,18445,17906,15628,15324,0,0,20477,3,4,2
2522,70,98,1,0,3020,3331,2799,3555,18327,18014,15550,15251,0,0,20475,2,2,2
2523,70,98,1,0,3020,3336,2791,3542,18417,17936,15421,15288,0,0,20475,3,1,2
2524,70,94,1,0,3021,3331,2788,3542,18373,17947,15422,15247,0,0,20479,2,2,4
2525,70,96,1,0,3027,3322,2789,3550,18379,17893,15399,15185,0,0,20485,3,1,4
2526,70,96,1,0,3018,3325,2787,3543,18364,17954,15537,15237,0,0,20482,4,2,2
2527,70,96,1,0,3019,3333,2797,3548,18464,17971,15457,15273,0,0,20480,5,3,1
2528,70,95,1,1,3022,3325,2788,3540,18290,17895,15370,15243,0,1,20478,5,1,2
2529,70,96,1,0,3022,3320,2781,3546,18260,17824,15350,15194,0,0,20487,2,1,2
2530,70,95,1,0,3014,3330,2780,3545,18247,17841,15562,15194,0,0,20482,5,3,5
2531,70,94,1,0,3007,3316,2778,3546,18442,17811,15553,15147,0,0,20473,2,2,2
2532,70,95,1,0,3008,3325,2774,3532,18264,17931,15558,15248,0,0,20483,5,2,5
2533,70,95,1,0,3019,3314,2780,3542,18366,17754,15272,15100,0,0,20481,4,2,2
2534,70,98,1,0,3004,3315,2787,3527,18279,17789,15383,15149,0,0,20488,5,3,3
2535,69,95,1,0,3014,3307,2776,3537,18329,17749,15395,15064,0,0,20487,4,2,5
2536,69,96,1,1,3014,3314,2776,3525,18309,17913,15359,15217,0,0,20484,1,1,2
2537,69,97,1,0,3000,3319,2772,3532,18298,17803,15423,15200,0,0,20480,5,1,2
2538,69,95,1,0,3004,3316,2771,3528,18326,17685,15239,15160,0,0,20487,3,5,5
2539,69,94,1,0,3000,3309,2778,3524,18357,17733,15325,15048,0,0,20481,4,4,3
2540,69,98,1,0,2997,3301,2777,3518,18284,17755,15435,15130,0,0,20482,3,1,5
2541,69,96,1,0,2997,3310,2768,3521,18337,17862,15378,15023,0,0,20480,5,3,5
2542,69,97,1,0,2996,3306,2760,3515,18177,17788,15192,15006,0,0,20475,2,2,3
2543,69,94,1,0,2989,3302,2767,3519,18260,17735,15310,15022,0,0,20476,5,4,1
2544,69,94,1,1,2996,3306,2759,3520,18324,17696,15167,15066,0,0,20488,3,2,3
2545,69,97,1,0,2998,3295,2771,3517,18257,17611,15457,15096,0,0,20486,4,4,4
2546,69,95,1,0,2989,3302,2759,3522,18100,17686,15230,15115,0,0,20485,4,1,1
2547,69,94,1,0,2996,3301,2759,3520,18089,17634,15404,15073,0,0,20476,3,3,3
2548,69,96,1,0,2981,3294,2756,3506,18117,17576,15381,14951,1,0,20478,2,1,5
2549,69,95,1,0,2993,3300,2765,3507,18082,17567,15350,14971,0,0,20480,3,2,5
2550,69,96,1,0,2991,3296,2762,3513,18203,17736,15310,15008,0,0,20477,2,5,1
2551,69,98,1,0,2988,3284,2752,3512,18205,17546,15207,14984,0,0,20483,2,2,5
2552,69,98,1,1,2991,3295,2755,3509,18095,17738,15283,14936,0,0,20478,3,5,5
2553,69,97,1,0,2985,3284,2754,3510,18043,17664,15274,15012,0,0,20484,4,5,3
2554,69,95,1,0,2984,3292,2742,3512,18062,17528,15112,14982,0,0,20482,2,1,4
2555,69,95,1,0,2986,3283,2756,3505,18194,17537,15171,14957,0,0,20480,1,4,5
2556,69,97,1,0,2969,3278,2753,3494,18146,17552,15078,14916,0,0,20475,1,1,4
2557,69,94,1,0,2968,3280,2745,3505,18149,17688,15282,14904,0,0,20487,1,2,5
2558,69,95,1,0,2968,3275,2738,3499,18109,17603,15167,15001,0,0,20479,3,3,4
2559,69,94,1,0,2978,3280,2746,3504,17954,17580,15313,15016,0,0,20476,3,1,4
2560,69,95,1,1,2963,3278,2747,3502,18089,17571,15291,14926,0,0,20475,1,3,2
2561,69,95,1,0,2973,3277,2745,3495,18087,17446,15142,14841,0,0,20475,4,3,4
2562,69,94,1,0,2961,3270,2731,3498,17917,17415,15010,14842,0,0,20486,1,3,5
2563,69,95,1,0,2970,3274,2736,3498,18073,17601,15296,14977,0,0,20488,1,1,4
2564,69,94,1,0,2972,3278,2742,3486,18017,17518,15178,14951,0,0,20486,1,3,5
2565,69,98,1,0,2958,3265,2730,3483,18010,17409,15208,14803,0,0,20479,2,3,5
2566,69,97,1,0,2954,3268,2733,3493,17943,17601,15040,14785,0,0,20473,2,3,2
2567,69,94,1,0,2958,3261,2727,3486,18018,17530,15211,14791,0,0,20475,1,4,4
2568,69,94,1,1,2951,3267,2732,3480,18059,17432,15075,14779,0,0,20472,1,2,2
2569,69,98,1,0,2951,3267,2719,3486,18053,17389,15155,14916,0,0,20474,3,4,4
2570,69,94,1,0,2953,3269,2726,3473,17831,17456,15104,14780,0,1,20476,4,4,5
2571,69,96,1,0,2960,3254,2730,3471,17890,17533,15057,14880,0,0,20472,3,3,1
2572,69,98,1,0,2959,3257,2721,3476,17794,17346,15114,14746,0,0,20479,3,5,2
2573,69,98,1,0,2945,3263,2726,3473,17807,17316,15191,14867,0,0,20486,2,5,2
2574,69,98,1,0,2942,3263,2714,3466,17950,17480,15022,14722,0,0,20476,3,4,1
2575,69,98,1,0,2944,3250,2720,3470,17851,17289,15028,14783,0,0,20473,2,5,4
2576,69,95,1,1,2945,3246,2708,3475,17930,17481,14960,14773,0,0,20477,2,2,3
2577,69,95,1,0,2943,3260,2709,3462,17972,17351,15139,14748,1,0,20474,3,2,2
2578,69,97,1,0,2938,3250,2711,3463,17852,17412,15017,14735,0,0,20477,5,3,1
2579,69,98,1,0,2945,3250,2705,3469,17750,17345,15125,14743,0,0,20484,1,3,1
2580,69,95,1,0,2932,3246,2710,3462,17942,17291,14885,14691,0,0,20482,1,3,1
2581,69,97,1,0,2935,3246,2711,3470,17804,17266,15015,14778,0,0,20481,5,4,1
2582,69,97,1,0,2942,3248,2703,3455,17759,17261,14985,14798,0,0,20473,2,1,1
2583,69,97,1,0,2933,3250,2704,3465,17696,17422,14915,14805,0,0,20477,1,1,2
2584,69,94,1,1,2941,3247,2697,3453,17806,17294,14885,14682,0,0,20472,5,1,2
2585,69,98,1,0,2936,3234,2705,3459,17703,17323,14890,14783,0,0,20474,4,1,1
2586,69,98,1,0,2923,3245,2699,3458,17800,17291,14951,14700,0,0,20472,4,3,2
2587,69,94,1,0,2936,3233,2704,3455,17644,17268,14885,14716,0,0,20482,2,2,2
2588,69,98,1,0,2926,3229,2696,3458,17846,17238,14889,14735,0,0,20473,4,4,5
2589,69,97,1,0,2919,3238,2693,3452,17766,17203,15026,14662,0,0,20473,4,4,1
2590,69,95,1,0,2925,3231,2688,3445,17741,17201,14806,14726,0,0,20484,4,4,1
2591,69,94,1,0,2922,3231,2692,3448,17719,17137,14942,14725,0,0,20474,4,2,1
2592,69,95,1,1,2913,3227,2688,3443,17786,17252,14729,14644,0,0,20479,4,5,3
2593,69,96,1,0,2926,3228,2689,3444,17726,17258,14806,14556,0,0,20473,3,5,5
2594,69,95,1,0,2918,3220,2681,3442,17573,17108,14958,14596,1,0,20482,5,3,2
2595,69,95,1,0,2915,3223,2682,3436,17607,17270,14912,14615,0,0,20472,1,2,4
2596,69,94,1,0,2914,3221,2692,3447,17705,17137,14695,14616,0,0,20472,1,3,1
2597,69,94,1,0,2915,3221,2690,3437,17643,17096,14820,14568,0,0,20475,2,5,4
2598,69,98,1,0,2912,3216,2682,3428,17531,17156,14746,14608,0,0,20479,5,1,3
2599,69,98,1,0,2909,3210,2671,3437,17719,17051,14961,14536,0,0,20476,1,5,4
2600,69,96,1,1,2901,3215,2681,3436,17600,17038,14940,14626,0,0,20483,4,5,1
2601,69,97,1,0,2902,3209,2668,3439,17555,17224,14886,14505,0,0,20485,4,4,5
2602,69,96,1,0,2903,3207,2666,3436,17571,16983,14920,14612,0,0,20488,1,1,2
2603,69,94,1,0,2908,3204,2670,3430,17489,17096,14726,14603,0,0,20478,1,4,1
2604,69,96,1,0,2909,3202,2675,3423,17533,17031,14757,14575,0,0,20472,2,2,2
2605,69,96,1,0,2894,3204,2669,3429,17504,17100,14747,14577,0,1,20486,1,4,5
2606,69,97,1,0,2906,3201,2660,3421,17430,17073,14867,14421,0,0,20473,3,4,1
2607,69,96,1,0,2891,3198,2667,3420,17617,17113,14664,14410,0,0,20480,2,3,2
2608,69,96,1,1,2893,3207,2664,3414,17450,16942,14626,14527,0,0,20472,2,2,3
2609,69,94,1,0,2899,3205,2657,3425,17515,16990,14691,14469,0,0,20475,2,5,5
2610,69,94,1,0,2887,3196,2662,3410,17550,17019,14853,14482,0,0,20474,2,3,1
2611,69,96,1,0,2888,3203,2663,3416,17585,16901,14673,14469,1,0,20484,1,1,1
2612,69,94,1,0,2896,3195,2656,3410,17394,17028,14662,14386,0,0,20472,2,2,4
2613,69,97,1,0,2885,3193,2649,3408,17433,16891,14605,14369,0,0,20483,5,3,3
