uptime_s,die_temp_C,sleep_pct,load1,load2,tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C,bpx65_a_V,bpx65_b_V,bpw34_a_V,bpw34_b_V,n3163_a,n3163_b,adr4525_V
1808,31,95,1,1,24.8359,27.2422,23.1016,28.9297,2.751125,2.675875,2.302875,2.2635,0,0,2.559875
1809,31,97,1,0,24.8594,27.2891,23.0547,29.0312,2.737,2.662875,2.29875,2.26875,0,0,2.559
1810,31,96,1,0,24.8281,27.2188,23.0625,29.0234,2.737,2.673625,2.30925,2.277625,0,0,2.560375
1811,31,94,1,0,24.9297,27.2422,23.0703,28.9297,2.7535,2.66175,2.327625,2.27,0,0,2.559625
1812,31,94,1,0,24.8906,27.2969,23.1406,29.0391,2.736875,2.683875,2.32025,2.282875,0,0,2.560625
1813,31,94,1,0,24.8984,27.3281,23.0469,29.0156,2.74925,2.67575,2.313875,2.272125,0,0,2.561
1814,31,98,1,0,24.9062,27.3594,23.1562,28.9453,2.760125,2.688,2.295875,2.268,0,0,2.5595
1815,31,96,1,0,24.9297,27.2734,23.1719,28.9531,2.747125,2.68425,2.302375,2.2695,0,0,2.559375
1816,31,97,1,1,24.9844,27.3828,23.1094,29.0781,2.753375,2.67025,2.298375,2.284375,0,0,2.559875
1817,31,96,1,0,24.9688,27.2891,23.0703,29.0391,2.7375,2.6625,2.327125,2.26825,0,0,2.559625
1818,31,98,1,0,24.8984,27.3594,23.0938,29.0469,2.742625,2.67025,2.311375,2.285125,0,0,2.560875
1819,31,98,1,0,25.0,27.3828,23.1172,29.0,2.7425,2.683125,2.30625,2.272,1,0,2.559125
1820,31,95,1,0,24.8984,27.3438,23.1641,29.1094,2.7585,2.678375,2.29325,2.274,0,0,2.559625
1821,31,94,1,0,25.0,27.3906,23.1875,29.0156,2.7625,2.666625,2.307625,2.2775,0,1,2.56025
1822,31,98,1,0,24.9688,27.3438,23.1953,29.0234,2.737875,2.682125,2.307125,2.266,0,0,2.5605
1823,31,97,1,0,24.9766,27.4062,23.2031,29.1094,2.75875,2.673875,2.32625,2.27075,0,0,2.559875
1824,31,96,1,1,24.9688,27.3828,23.1641,29.0469,2.74475,2.673625,2.2935,2.269625,0,0,2.559625
1825,31,98,1,0,24.9297,27.4375,23.1562,29.1094,2.7465,2.670125,2.312375,2.27025,0,0,2.559
1826,31,97,1,0,25.0547,27.3828,23.2578,29.1172,2.757875,2.659625,2.302125,2.2835,0,0,2.559125
1827,31,96,1,0,25.0234,27.3906,23.2109,29.1484,2.75875,2.688375,2.311625,2.266625,0,0,2.560625
1828,31,98,1,0,25.0469,27.3594,23.1484,29.1328,2.7465,2.6845,2.315875,2.26575,0,0,2.559625
1829,31,98,1,0,25.0547,27.3984,23.2578,29.1484,2.73725,2.663375,2.2975,2.276875,0,0,2.559625
1830,31,95,1,0,25.0312,27.4141,23.1953,29.1328,2.746875,2.683625,2.302375,2.272125,0,0,2.561
1831,31,94,1,0,25.0391,27.3906,23.2031,29.0703,2.748125,2.65975,2.32725,2.28075,0,0,2.561
1832,31,97,1,1,25.0781,27.4688,23.25,29.0859,2.755125,2.66125,2.30275,2.283125,0,0,2.5605
1833,31,97,1,0,25.0469,27.3828,23.2344,29.125,2.74225,2.6705,2.329,2.275375,0,0,2.5595
1834,31,94,1,0,24.9922,27.4922,23.2812,29.125,2.73675,2.666625,2.3065,2.268875,0,0,2.559125
1835,31,96,1,0,25.0469,27.5078,23.2891,29.2109,2.74925,2.673625,2.300375,2.27775,0,0,2.56075
1836,31,94,1,0,25.0469,27.5234,23.3125,29.1797,2.748125,2.677125,2.30625,2.284375,0,0,2.55975
1837,31,98,1,0,25.0938,27.4219,23.3203,29.1172,2.74025,2.662625,2.31975,2.26575,0,0,2.55975
1838,31,98,1,0,25.0938,27.5234,23.2188,29.1719,2.761,2.681375,2.32175,2.264,0,0,2.559375
1839,31,94,1,0,25.0859,27.5,23.3438,29.25,2.74425,2.6835,2.308,2.2695,0,0,2.561
1840,31,97,1,1,25.1172,27.4766,23.2344,29.1953,2.749,2.677875,2.308,2.27575,0,0,2.559125
1841,31,94,1,0,25.1016,27.5312,23.25,29.25,2.751,2.67575,2.309625,2.26925,1,0,2.56075
1842,31,95,1,0,25.1562,27.4453,23.3281,29.2266,2.756,2.6625,2.315625,2.2735,0,0,2.560875
1843,31,95,1,0,25.1562,27.4844,23.2812,29.2656,2.740375,2.673,2.3275,2.265625,0,0,2.560625
1844,31,96,1,0,25.0703,27.5547,23.3828,29.2812,2.739875,2.666625,2.32275,2.285625,0,0,2.560125
1845,31,96,1,0,25.1797,27.5859,23.3906,29.1953,2.748125,2.663,2.316375,2.268625,0,0,2.559125
1846,31,96,1,0,25.0781,27.4922,23.3672,29.1719,2.746875,2.67725,2.32475,2.26925,0,0,2.56
1847,31,98,1,0,25.1641,27.5391,23.3125,29.2031,2.75675,2.68925,2.32925,2.272125,0,0,2.559
1848,31,98,1,1,25.1406,27.5391,23.2891,29.2891,2.750125,2.670625,2.29925,2.275375,0,0,2.560375
1849,31,97,1,0,25.1641,27.5391,23.3984,29.2188,2.746125,2.6715,2.324375,2.27675,0,0,2.56025
1850,31,96,1,0,25.1016,27.5156,23.375,29.2109,2.760875,2.685,2.3055,2.277,0,1,2.559625
1851,31,97,1,0,25.1094,27.5078,23.4062,29.3203,2.743375,2.683125,2.30925,2.2675,0,0,2.559875
1852,31,97,1,0,25.2188,27.5391,23.3438,29.3047,2.738875,2.67225,2.33075,2.281,0,0,2.559875
1853,31,96,1,0,25.2344,27.5703,23.3438,29.3281,2.7575,2.664,2.328875,2.281875,0,0,2.561
1854,31,98,1,0,25.1406,27.5781,23.3516,29.2969,2.762375,2.669125,2.326125,2.272875,0,0,2.559625
1855,31,97,1,0,25.2188,27.5938,23.4219,29.2969,2.73525,2.6835,2.32725,2.282375,0,0,2.55975
1856,31,97,1,1,25.1406,27.5625,23.3984,29.2578,2.735375,2.670625,2.327,2.269375,0,0,2.5595
1857,31,94,1,0,25.2344,27.5703,23.4062,29.3047,2.7475,2.66725,2.323875,2.28025,0,0,2.560125
1858,31,97,1,0,25.2266,27.5938,23.3984,29.2578,2.7575,2.682375,2.303875,2.26625,0,0,2.559
1859,31,97,1,0,25.2344,27.6328,23.4219,29.3516,2.75075,2.68725,2.3165,2.26975,0,0,2.559875
1860,31,96,1,0,25.2891,27.6406,23.4297,29.3281,2.739625,2.684,2.3135,2.267125,0,0,2.560375
1861,31,96,1,0,25.1875,27.6328,23.4766,29.3828,2.757375,2.662,2.33025,2.274375,0,0,2.559125
1862,31,98,1,0,25.2812,27.6562,23.4688,29.3594,2.745125,2.679375,2.3225,2.27075,0,0,2.5595
1863,31,96,1,0,25.1875,27.7031,23.4141,29.3203,2.76175,2.681875,2.3035,2.267375,0,0,2.56075
1864,31,94,1,1,25.2109,27.6328,23.3906,29.3516,2.756625,2.660125,2.295375,2.265125,0,1,2.561
1865,31,98,1,0,25.2188,27.6172,23.4766,29.3125,2.735375,2.689125,2.316375,2.267125,0,0,2.560125
1866,31,96,1,0,25.2891,27.6641,23.4219,29.3359,2.735625,2.673375,2.326625,2.26975,0,0,2.56075
1867,31,97,1,0,25.2188,27.6484,23.4141,29.3906,2.76225,2.66775,2.312125,2.284375,0,0,2.55925
1868,31,95,1,0,25.3359,27.7344,23.5156,29.4062,2.734875,2.680875,2.32125,2.283875,0,0,2.55975
1869,31,94,1,0,25.3047,27.7266,23.4844,29.375,2.76325,2.665375,2.32875,2.283125,0,0,2.560375
1870,31,96,1,0,25.2891,27.6406,23.4609,29.4375,2.7395,2.68425,2.316,2.266625,0,0,2.560125
1871,31,95,1,0,25.3594,27.6797,23.5156,29.4375,2.737625,2.678375,2.311875,2.278125,0,0,2.559625
1872,31,97,1,1,25.25,27.75,23.4453,29.3906,2.751875,2.662625,2.31525,2.284125,0,0,2.56
1873,31,97,1,0,25.2969,27.6875,23.5469,29.4453,2.757875,2.6815,2.318,2.2755,0,0,2.56025
1874,31,94,1,0,25.2969,27.6953,23.4922,29.4453,2.762375,2.688,2.308,2.266,0,0,2.560375
1875,31,96,1,0,25.2969,27.7812,23.4688,29.4688,2.741875,2.659625,2.324125,2.284875,0,0,2.5605
1876,31,97,1,0,25.375,27.7891,23.4766,29.4688,2.738125,2.67925,2.298,2.282875,0,0,2.560875
1877,31,97,1,0,25.3594,27.7656,23.5234,29.4062,2.75325,2.66525,2.3205,2.275875,0,0,2.559
1878,31,96,1,0,25.2969,27.7812,23.5156,29.4453,2.750875,2.675125,2.303,2.273625,0,0,2.560875
1879,31,97,1,0,25.3047,27.7656,23.5781,29.4062,2.7355,2.679125,2.326625,2.27275,0,0,2.56025
1880,31,97,1,1,25.3906,27.7109,23.4922,29.5,2.761625,2.65925,2.315375,2.262625,0,0,2.56
1881,31,96,1,0,25.3359,27.7656,23.5547,29.4375,2.749125,2.678625,2.316625,2.274,0,0,2.560625
1882,31,96,1,0,25.375,27.7422,23.5391,29.4922,2.7435,2.673625,2.325,2.278875,0,0,2.5595
1883,31,94,1,0,25.3594,27.7188,23.5469,29.4375,2.755125,2.66075,2.318,2.26625,0,0,2.5595
1884,31,96,1,0,25.4219,27.7344,23.5312,29.4766,2.74925,2.659625,2.323125,2.2625,0,0,2.55975
1885,31,98,1,0,25.4375,27.7188,23.5312,29.5312,2.746125,2.671,2.29325,2.2715,0,0,2.56
1886,31,96,1,0,25.4375,27.8359,23.5859,29.4766,2.749,2.67,2.300875,2.279625,0,0,2.55975
1887,31,97,1,0,25.4375,27.8203,23.5703,29.4297,2.744125,2.661125,2.306,2.27425,0,0,2.5605
1888,31,97,1,1,25.3594,27.8281,23.6094,29.4453,2.751875,2.68025,2.307,2.272625,1,0,2.56
1889,31,94,1,0,25.4531,27.7812,23.5625,29.5312,2.748625,2.66225,2.328625,2.263125,0,0,2.56
1890,31,94,1,0,25.3672,27.8281,23.5703,29.5547,2.733,2.66475,2.314125,2.26775,0,0,2.56075
1891,31,98,1,0,25.375,27.8047,23.6094,29.5,2.74125,2.68125,2.297875,2.279,0,0,2.559375
1892,31,97,1,0,25.3672,27.8594,23.6484,29.5312,2.733625,2.6865,2.29925,2.268125,0,0,2.56
1893,31,94,1,0,25.3672,27.7969,23.6172,29.5859,2.74,2.669,2.311125,2.26425,0,0,2.56025
1894,31,94,1,0,25.4375,27.8203,23.6094,29.4688,2.748,2.687625,2.321125,2.271,0,0,2.559375
1895,31,96,1,0,25.375,27.8672,23.6641,29.5781,2.7375,2.67375,2.32475,2.270125,0,0,2.559125
1896,31,94,1,1,25.4922,27.8438,23.6719,29.5391,2.746875,2.675375,2.329,2.277625,0,0,2.56075
1897,31,97,1,0,25.4297,27.8438,23.5859,29.5156,2.73775,2.661875,2.308625,2.27075,0,0,2.5605
1898,31,96,1,0,25.5078,27.8594,23.6406,29.6016,2.741875,2.666375,2.317,2.275125,0,0,2.560125
1899,31,94,1,0,25.4453,27.8594,23.7031,29.5703,2.7575,2.678125,2.293125,2.263625,0,1,2.560375
1900,31,97,1,0,25.5234,27.9062,23.6016,29.6016,2.74225,2.68625,2.293625,2.278,0,0,2.55925
1901,31,95,1,0,25.4141,27.8516,23.6172,29.6016,2.756625,2.6685,2.292,2.263125,0,0,2.559625
1902,31,98,1,0,25.5156,27.8359,23.625,29.6094,2.7425,2.67775,2.297125,2.2815,0,0,2.55925
1903,31,96,1,0,25.4609,27.8672,23.6797,29.6172,2.753875,2.66125,2.29125,2.28025,0,0,2.5605
1904,31,98,1,1,25.4766,27.9453,23.6953,29.625,2.74975,2.6745,2.291,2.263,0,0,2.5605
1905,31,98,1,0,25.5391,27.875,23.6953,29.5703,2.73275,2.668,2.307875,2.28,0,0,2.5595
1906,31,97,1,0,25.4844,27.9141,23.6406,29.5312,2.75625,2.658875,2.315875,2.281625,0,0,2.560875
1907,31,96,1,0,25.4609,27.9219,23.6875,29.5781,2.746875,2.680125,2.3005,2.2825,0,0,2.560375
1908,32,97,1,0,25.5625,27.9453,23.7031,29.6641,2.741625,2.661125,2.31975,2.263125,0,0,2.560875
1909,32,97,1,0,25.5156,27.9688,23.7031,29.6328,2.741875,2.6735,2.3185,2.261875,0,0,2.559125
1910,32,96,1,0,25.5234,27.8828,23.6641,29.6484,2.73325,2.679875,2.2945,2.278875,0,0,2.56025
1911,32,95,1,0,25.5703,27.9766,23.7266,29.6094,2.73275,2.673375,2.300875,2.268875,0,0,2.56025
1912,32,94,1,1,25.5469,27.9141,23.6875,29.6484,2.7515,2.66625,2.313625,2.26675,0,0,2.559125
1913,32,97,1,0,25.5781,27.9922,23.6719,29.5781,2.751875,2.672375,2.302,2.27075,0,0,2.559375
1914,32,94,1,0,25.5156,27.9844,23.7969,29.6172,2.74875,2.672375,2.2945,2.27475,0,0,2.559625
1915,32,96,1,0,25.6016,27.9766,23.7891,29.6562,2.7385,2.674875,2.318875,2.270375,1,0,2.55925
1916,32,98,1,0,25.6016,27.9609,23.7109,29.6641,2.749875,2.684875,2.314125,2.280375,0,0,2.560375
1917,32,97,1,0,25.5391,28.0078,23.7031,29.6406,2.750625,2.6625,2.309,2.279125,0,0,2.560125
1918,32,98,1,0,25.5938,27.9141,23.7422,29.6562,2.74025,2.683875,2.316875,2.26525,0,0,2.560875
1919,32,94,1,0,25.5391,27.9922,23.7656,29.6016,2.73225,2.66025,2.29775,2.277125,0,0,2.560625
1920,32,98,1,1,25.5625,27.9219,23.7344,29.6719,2.752875,2.6695,2.290375,2.264,0,0,2.560125
1921,32,97,1,0,25.6094,28.0,23.7109,29.6719,2.738125,2.67325,2.291625,2.274,0,0,2.561
1922,32,96,1,0,25.5547,27.9375,23.7812,29.6406,2.75175,2.682375,2.320875,2.2735,0,0,2.559625
1923,32,95,1,0,25.6016,27.9375,23.7422,29.6172,2.74875,2.662,2.32275,2.269625,0,0,2.560625
1924,32,96,1,0,25.6094,27.9297,23.8203,29.6953,2.7445,2.672375,2.28875,2.270375,0,0,2.56075
1925,32,96,1,0,25.5547,28.0312,23.7891,29.7188,2.7375,2.660875,2.2975,2.26325,0,0,2.560625
1926,32,96,1,0,25.5547,27.9453,23.75,29.75,2.757,2.681375,2.315,2.25875,0,0,2.559875
1927,32,95,1,0,25.625,27.9375,23.8203,29.6562,2.75,2.65375,2.29725,2.26775,0,1,2.5595
1928,32,96,1,1,25.5703,28.0547,23.8047,29.6797,2.755875,2.6535,2.31225,2.275375,1,0,2.560625
1929,32,95,1,0,25.6562,27.9844,23.7969,29.6484,2.729375,2.654875,2.324875,2.2645,0,0,2.560875
1930,32,94,1,0,25.5781,28.0703,23.8594,29.6484,2.745625,2.673625,2.31625,2.278375,0,0,2.559625
1931,32,95,1,0,25.6328,28.0391,23.8594,29.7031,2.72975,2.673125,2.312125,2.2695,0,0,2.560625
1932,32,98,1,0,25.6016,28.0234,23.8594,29.7266,2.7335,2.673375,2.3135,2.266125,0,0,2.56075
1933,32,97,1,0,25.6641,28.0859,23.8672,29.7422,2.749375,2.67275,2.30125,2.269,0,0,2.56
1934,32,95,1,0,25.6875,27.9688,23.7812,29.7578,2.75675,2.655125,2.314375,2.258125,0,0,2.559875
1935,32,97,1,0,25.6172,28.0,23.8047,29.6719,2.749,2.66675,2.29575,2.26475,0,0,2.559125
1936,32,95,1,1,25.6875,28.0859,23.8359,29.7188,2.74975,2.668,2.2895,2.267375,0,0,2.561
1937,32,98,1,0,25.7031,27.9844,23.8125,29.7891,2.744875,2.67875,2.305375,2.271,0,0,2.560625
1938,32,94,1,0,25.6641,28.0,23.9062,29.7891,2.737125,2.676,2.2925,2.2725,0,0,2.5605
1939,32,94,1,0,25.6719,28.0078,23.8047,29.7344,2.728,2.6595,2.30225,2.26325,0,0,2.560125
1940,32,94,1,0,25.6328,27.9922,23.8281,29.7969,2.732875,2.681125,2.3035,2.263125,0,0,2.559625
1941,32,97,1,0,25.6406,28.0391,23.8906,29.8125,2.75,2.67225,2.305875,2.256875,0,0,2.55975
1942,32,98,1,0,25.6875,28.0469,23.8359,29.7656,2.742,2.662,2.290125,2.268625,0,0,2.55975
1943,32,98,1,0,25.6484,28.1016,23.9219,29.7188,2.746625,2.670625,2.304,2.25825,0,0,2.559375
1944,32,96,1,1,25.6484,28.0234,23.875,29.7188,2.72575,2.650875,2.294875,2.2595,0,0,2.56075
1945,32,95,1,0,25.6953,28.0703,23.9141,29.7656,2.7345,2.6765,2.296875,2.263875,0,0,2.56075
1946,32,97,1,0,25.7344,28.0469,23.9375,29.8281,2.733125,2.676625,2.29175,2.267625,0,0,2.560625
1947,32,98,1,0,25.6719,28.1016,23.9141,29.7578,2.7345,2.67125,2.319625,2.268625,0,0,2.56025
1948,32,95,1,0,25.6797,28.0312,23.9453,29.7656,2.751375,2.65675,2.3075,2.26775,0,0,2.5595
1949,32,94,1,0,25.7031,28.0703,23.9453,29.8125,2.72925,2.676,2.292125,2.2735,0,0,2.559875
1950,32,96,1,0,25.6406,28.1094,23.9297,29.7578,2.75275,2.653,2.289,2.263125,0,0,2.56025
1951,32,94,1,0,25.6875,28.0938,23.9609,29.7891,2.728875,2.677875,2.290875,2.259125,0,0,2.560875
1952,32,94,1,1,25.7656,28.1328,23.9688,29.8047,2.752,2.6495,2.314,2.275,0,0,2.561
1953,32,94,1,0,25.7109,28.0859,23.8516,29.8203,2.725,2.675875,2.303875,2.265125,0,0,2.559125
1954,32,94,1,0,25.7734,28.125,23.9531,29.7734,2.723,2.649625,2.30725,2.260375,0,0,2.559625
1955,32,95,1,0,25.7188,28.1406,23.8906,29.8672,2.7255,2.669125,2.294,2.26375,0,0,2.56025
1956,32,97,1,0,25.7734,28.1484,23.9141,29.8281,2.7345,2.67175,2.30725,2.266375,0,0,2.560875
1957,32,96,1,0,25.7031,28.1875,23.9062,29.8516,2.7275,2.6765,2.291625,2.267875,0,0,2.559125
1958,32,94,1,0,25.6953,28.1562,23.9219,29.8594,2.728,2.67075,2.282875,2.268375,0,0,2.559625
1959,32,97,1,0,25.7188,28.1641,23.8984,29.8203,2.7475,2.6715,2.307,2.2625,0,0,2.55925
1960,32,95,1,1,25.7422,28.1797,23.9688,29.8672,2.740875,2.653375,2.282625,2.259625,0,0,2.560375
1961,32,94,1,0,25.75,28.1172,23.9062,29.8672,2.732625,2.64975,2.304375,2.27425,0,0,2.560125
1962,32,94,1,0,25.6953,28.1719,23.9453,29.8047,2.722375,2.65875,2.297625,2.262,0,0,2.560375
1963,32,95,1,0,25.75,28.1562,23.9141,29.8047,2.731,2.658625,2.287625,2.26625,0,0,2.55925
1964,32,95,1,0,25.7188,28.1172,23.9141,29.8672,2.73275,2.670875,2.311125,2.27075,0,0,2.560875
1965,32,95,1,0,25.7422,28.125,23.9062,29.8281,2.732,2.6545,2.302,2.256625,1,1,2.560625
1966,32,96,1,0,25.7812,28.1094,24.0,29.8906,2.735,2.65775,2.2915,2.261125,0,0,2.560125
1967,32,94,1,0,25.7578,28.1797,23.9922,29.8438,2.739,2.6655,2.296875,2.256875,0,0,2.560875
1968,32,95,1,1,25.7656,28.1719,23.9375,29.8359,2.742625,2.65175,2.292,2.255875,0,0,2.56
1969,32,98,1,0,25.75,28.1875,23.9453,29.8984,2.726125,2.656375,2.281125,2.26775,0,0,2.55925
1970,32,95,1,0,25.8125,28.1641,24.0,29.8984,2.7425,2.661125,2.302625,2.2625,0,0,2.559125
1971,32,94,1,0,25.7266,28.1484,23.9141,29.8438,2.7215,2.651375,2.294625,2.266125,0,0,2.55925
1972,32,94,1,0,25.8359,28.2422,23.9688,29.8828,2.728125,2.659625,2.308375,2.2535,0,0,2.561
1973,32,97,1,0,25.7891,28.2109,24.0156,29.9453,2.736375,2.65825,2.2875,2.27025,0,0,2.56
1974,32,95,1,0,25.7969,28.2344,23.9297,29.8984,2.72225,2.657625,2.303375,2.265125,0,0,2.561
1975,32,97,1,0,25.8359,28.2188,23.9688,29.8672,2.74025,2.671625,2.3085,2.259875,0,0,2.559625
1976,32,96,1,1,25.7344,28.25,23.9922,29.8828,2.723375,2.648375,2.297125,2.268,0,0,2.559
1977,32,95,1,0,25.7656,28.1484,24.0547,29.8438,2.729125,2.654875,2.279125,2.25825,0,0,2.560625
1978,32,98,1,0,25.8125,28.25,23.9531,29.9297,2.731125,2.6605,2.30775,2.257875,0,0,2.55975
1979,32,97,1,0,25.8203,28.2656,24.0547,29.9141,2.72475,2.6675,2.28275,2.268375,0,0,2.559625
1980,32,96,1,0,25.8125,28.1875,23.9688,29.8828,2.734,2.646125,2.299875,2.25025,0,0,2.5605
1981,32,94,1,0,25.7656,28.2109,23.9609,29.9453,2.73475,2.643125,2.28575,2.26875,0,1,2.559375
1982,32,97,1,0,25.7891,28.2344,23.9922,29.8906,2.7415,2.646625,2.29,2.26525,0,0,2.559125
1983,32,97,1,0,25.7656,28.2656,24.0547,29.9766,2.71875,2.663125,2.312,2.268,0,0,2.56025
1984,32,97,1,1,25.8359,28.2812,24.0391,29.9375,2.715625,2.643375,2.309875,2.26925,0,0,2.560875
1985,32,94,1,0,25.7891,28.2734,24.0391,29.9844,2.736875,2.656,2.282875,2.2655,0,0,2.5595
1986,32,96,1,0,25.8125,28.2812,24.0781,29.8828,2.735125,2.664125,2.305375,2.25075,0,0,2.560375
1987,32,94,1,0,25.7969,28.2656,24.0391,29.9453,2.7435,2.661,2.3045,2.259875,0,0,2.559125
1988,32,95,1,0,25.8438,28.25,23.9922,29.9609,2.726625,2.654375,2.301375,2.26075,0,0,2.559125
1989,32,96,1,0,25.8203,28.2422,24.0625,29.8906,2.73075,2.6675,2.310125,2.259375,0,0,2.55975
1990,32,97,1,0,25.7734,28.2969,24.0938,29.9375,2.7225,2.662125,2.302375,2.25275,0,0,2.5605
1991,32,98,1,0,25.8203,28.2188,24.0625,29.9922,2.728625,2.643,2.28225,2.2655,0,0,2.56075
1992,32,96,1,1,25.8828,28.2891,24.0859,29.9688,2.741625,2.662,2.278375,2.264375,0,0,2.560875
1993,32,98,1,0,25.8047,28.2266,23.9844,29.9062,2.72775,2.640625,2.289875,2.25275,0,0,2.561
1994,32,96,1,0,25.7969,28.2109,24.0078,30.0078,2.733375,2.655,2.290625,2.25275,0,0,2.559875
1995,32,98,1,0,25.8594,28.2578,24.0938,29.9375,2.717375,2.64825,2.31225,2.264375,0,0,2.56025
1996,32,94,1,0,25.8359,28.3125,24.1016,29.9062,2.717375,2.65575,2.307,2.2535,0,0,2.5605
1997,32,94,1,0,25.9141,28.2891,24.0469,29.9375,2.739625,2.6465,2.278375,2.251875,0,0,2.5595
1998,32,95,1,0,25.8672,28.2422,24.1016,29.9297,2.7205,2.659875,2.294875,2.248,0,0,2.56
1999,32,98,1,0,25.8516,28.2656,24.0234,30.0234,2.72325,2.65425,2.3045,2.264875,0,0,2.5605
2000,32,96,1,1,25.8516,28.2656,24.0547,29.9141,2.723625,2.65225,2.28525,2.251875,0,0,2.56025
2001,32,94,1,0,25.9141,28.2578,24.0391,29.9141,2.727875,2.6595,2.29,2.25975,0,0,2.561
2002,32,94,1,0,25.8906,28.3281,24.0938,29.9297,2.71625,2.65175,2.28175,2.26025,0,0,2.56
2003,32,97,1,0,25.8203,28.2344,24.1094,29.9922,2.721625,2.654625,2.2955,2.245625,0,0,2.559875
2004,32,97,1,0,25.8672,28.2422,24.0781,29.9766,2.728,2.652375,2.28775,2.2475,0,0,2.56025
2005,32,97,1,0,25.8359,28.3281,24.1406,30.0156,2.711375,2.6455,2.295375,2.260875,1,0,2.559375
2006,32,95,1,0,25.8828,28.3203,24.1172,29.9531,2.713875,2.653875,2.277875,2.247625,0,0,2.56075
2007,32,94,1,0,25.9062,28.3125,24.1094,30.0312,2.736,2.64525,2.275,2.255625,0,0,2.560875
2008,32,97,1,1,25.8984,28.2344,24.1328,30.0391,2.71925,2.6515,2.275625,2.2505,0,0,2.560625
2009,32,94,1,0,25.9297,28.3203,24.1016,29.9375,2.727,2.658875,2.295125,2.258125,0,0,2.5595
2010,32,97,1,0,25.8516,28.2891,24.1406,30.0078,2.7145,2.66,2.28325,2.245125,0,0,2.559875
2011,32,97,1,0,25.9141,28.2422,24.0547,30.0,2.731375,2.661125,2.277,2.2575,0,0,2.56
2012,32,96,1,0,25.8438,28.3125,24.0781,29.9375,2.729,2.649625,2.2815,2.24875,0,1,2.55925
2013,32,94,1,0,25.9375,28.3281,24.0781,30.0,2.732625,2.651,2.28675,2.258125,0,0,2.55975
2014,32,97,1,0,25.8438,28.2422,24.1562,29.9609,2.72875,2.64875,2.296,2.253875,0,0,2.559875
2015,32,98,1,0,25.9062,28.2422,24.0391,30.0312,2.721375,2.65275,2.305875,2.260375,0,0,2.559125
2016,32,97,1,1,25.8828,28.2656,24.1328,29.9766,2.731375,2.653375,2.292125,2.2475,0,0,2.56075
2017,32,95,1,0,25.8984,28.2578,24.1484,29.9844,2.712875,2.633625,2.27575,2.240125,0,0,2.560625
2018,32,95,1,0,25.9609,28.3516,24.0625,30.0156,2.73325,2.658625,2.292125,2.243,0,0,2.559125
2019,32,97,1,0,25.9609,28.3125,24.1016,30.0,2.705625,2.649125,2.275375,2.241125,0,0,2.55975
2020,32,94,1,0,25.9531,28.2969,24.1719,29.9844,2.7065,2.6385,2.2695,2.24975,0,0,2.55975
2021,32,95,1,0,25.8594,28.2578,24.125,30.0781,2.712875,2.64075,2.304625,2.25375,0,0,2.559
2022,32,97,1,0,25.9375,28.3281,24.1094,30.0781,2.720875,2.634875,2.273625,2.24625,0,0,2.559875
2023,32,98,1,0,25.9766,28.3516,24.1172,30.0078,2.726875,2.631,2.29225,2.2555,0,0,2.5595
2024,32,98,1,1,25.9297,28.2812,24.0703,30.0156,2.72425,2.655375,2.300375,2.240875,0,0,2.559375
2025,32,95,1,0,25.9766,28.3125,24.1719,29.9766,2.706375,2.648125,2.284125,2.25925,0,0,2.560375
2026,32,95,1,0,25.8984,28.2656,24.1641,29.9688,2.714625,2.640625,2.26975,2.244,0,0,2.5595
2027,32,96,1,0,25.8984,28.3594,24.1719,30.0156,2.71775,2.63525,2.28225,2.253125,0,0,2.559
2028,32,94,1,0,25.9062,28.2734,24.1094,30.0312,2.7115,2.6505,2.294875,2.237875,0,0,2.5605
2029,32,97,1,0,25.9688,28.3203,24.1641,30.0703,2.715375,2.631,2.278875,2.255,0,0,2.56075
2030,32,94,1,0,25.9609,28.3047,24.1641,29.9766,2.716625,2.65,2.2995,2.2575,0,0,2.56075
2031,32,96,1,0,25.875,28.2891,24.1328,30.0078,2.707375,2.640875,2.27575,2.245,0,0,2.559
2032,32,98,1,1,26.0,28.3672,24.0938,30.0,2.71225,2.6345,2.271375,2.24325,0,0,2.56025
2033,32,98,1,0,25.9688,28.3906,24.1719,30.1016,2.71625,2.6505,2.28025,2.254875,1,0,2.559625
2034,32,97,1,0,25.9922,28.3438,24.1484,30.0938,2.701125,2.651625,2.292125,2.24825,0,0,2.559125
2035,32,96,1,0,26.0,28.3516,24.1016,30.0312,2.72825,2.6415,2.26925,2.240375,0,0,2.559875
2036,32,97,1,0,25.8984,28.3984,24.2031,30.0938,2.703,2.646,2.2675,2.240375,0,0,2.560375
2037,32,95,1,0,25.9062,28.3672,24.1797,30.0938,2.6995,2.627,2.292,2.244,0,0,2.560625
2038,32,96,1,0,25.9453,28.3359,24.1875,30.0391,2.6985,2.641375,2.279,2.253,0,0,2.559
2039,32,96,1,0,25.9375,28.3281,24.2031,30.0625,2.71175,2.641125,2.286625,2.235375,0,0,2.559625
2040,32,97,1,1,25.8984,28.375,24.0938,30.1094,2.700625,2.6475,2.275375,2.244625,0,0,2.561
2041,32,95,1,0,25.9766,28.3828,24.1094,30.0938,2.7225,2.636375,2.288875,2.240875,0,0,2.559
