bpx65_a_V,bpx65_b_V
2.43,2.367625
2.439375,2.375625
2.447625,2.359625
2.430375,2.358
2.436,2.37875
2.4405,2.372375
2.43825,2.385
2.456,2.383125
2.454125,2.363625
2.4375,2.390625
2.45,2.38975
2.45075,2.37825
2.4385,2.382625
2.4635,2.368125
2.462125,2.384625
2.442625,2.384
2.459,2.397875
2.4685,2.377
2.44225,2.37975
2.44625,2.381
2.45625,2.38675
2.4565,2.38225
2.46675,2.392
2.452375,2.39875
2.45,2.39925
2.45625,2.399875
2.4705,2.38725
2.47525,2.390375
2.477,2.405625
2.464375,2.385
2.454625,2.410875
2.471625,2.4005
2.458875,2.402125
2.469,2.393875
2.479375,2.403875
2.464375,2.399125
2.484625,2.4155
2.474875,2.4
2.489375,2.40525
2.484875,2.39725
2.47975,2.412875
2.466875,2.404625
2.482875,2.402
2.485375,2.40325
2.491125,2.404125
2.476375,2.42625
2.483125,2.4165
2.48,2.42175
2.478875,2.41325
2.479875,2.417875
2.498375,2.426875
2.491625,2.413375
2.4965,2.40775
2.498,2.41475
2.496125,2.409
2.48475,2.417375
2.4935,2.440125
2.506625,2.4275
2.48225,2.415375
2.498,2.421125
2.5015,2.42275
2.5105,2.43775
2.50525,2.421125
2.4905,2.441
2.515625,2.435
2.515125,2.43425
2.5155,2.43125
2.499875,2.436875
2.517875,2.44175
2.520875,2.426875
2.5105,2.453
2.493875,2.4275
2.505625,2.43325
2.505625,2.438625
2.522125,2.444375
2.50275,2.44825
2.525375,2.4315
2.5005,2.434125
2.5265,2.436375
2.50225,2.433125
2.525375,2.453375
2.53025,2.44925
2.516,2.46425
2.51325,2.457625
2.51175,2.44
2.509125,2.450375
2.52375,2.45775
2.533,2.4685
2.536375,2.4705
2.536,2.462625
2.51175,2.449375
2.52875,2.46625
2.51475,2.472625
2.5145,2.464375
2.53475,2.44825
2.5325,2.468
2.531875,2.46825
2.535,2.468875
2.529625,2.473
2.530125,2.479
2.54825,2.481
2.548875,2.46275
2.546875,2.46975
2.538,2.463125
2.526,2.462375
2.53625,2.46525
2.530875,2.468625
2.5485,2.472375
2.5505,2.477625
2.55525,2.48225
2.530125,2.476125
2.531625,2.483375
2.55825,2.463
2.538,2.481
2.53725,2.483875
2.539625,2.47625
2.55025,2.491625
2.54925,2.473125
2.5665,2.48725
2.540375,2.495375
2.560125,2.481
2.5625,2.492
2.564875,2.479875
2.551,2.50125
2.54575,2.489875
2.56,2.495
2.563,2.498
2.55175,2.486
2.567125,2.4975
2.560625,2.494875
2.572125,2.50475
2.566625,2.493375
2.551375,2.508
2.557,2.49975
2.5615,2.488625
2.56125,2.498375
2.56475,2.486
2.553625,2.510875
2.564375,2.495375
2.56175,2.50675
2.579125,2.498
2.5755,2.488125
2.586375,2.5165
2.56675,2.489375
2.57975,2.50875
2.564125,2.495625
2.582875,2.495375
2.5825,2.50825
2.585625,2.5025
2.571375,2.513
2.574,2.504625
2.568875,2.515125
2.592125,2.495875
2.566875,2.503625
2.571625,2.509
2.576875,2.523
2.57,2.50725
2.5955,2.503625
2.57325,2.507
2.5845,2.519875
2.5775,2.5295
2.581625,2.515125
2.59125,2.53025
2.588875,2.52825
2.585375,2.518
2.592875,2.52275
2.594875,2.528625
2.589375,2.52525
2.580875,2.51075
2.6085,2.527375
2.60075,2.517125
2.5985,2.512125
2.595,2.537375
2.591375,2.52275
2.60275,2.51175
2.593625,2.535
2.6125,2.531
2.60025,2.527375
2.58575,2.526625
2.610875,2.52075
2.602125,2.53925
2.599,2.54425
2.608375,2.531625
2.602125,2.53975
2.612125,2.528875
2.601125,2.546625
2.61425,2.52175
2.621125,2.527875
2.617375,2.5365
2.62375,2.5435
2.624,2.53825
2.60875,2.537625
2.609,2.549625
2.59825,2.53225
2.624625,2.52825
2.603875,2.55225
2.60275,2.5545
2.611125,2.5445
2.601,2.5405
2.603375,2.546625
2.60775,2.55375
2.624375,2.545
2.610375,2.556625
2.628375,2.555875
2.609875,2.539375
2.611625,2.554
2.61275,2.562375
2.609625,2.539375
2.6235,2.557375
2.626,2.56125
2.636125,2.5515
2.635375,2.554625
2.617875,2.540125
2.622375,2.553
2.612875,2.54675
2.632125,2.56
2.615125,2.549375
2.631625,2.56725
2.622125,2.569875
2.637375,2.543625
2.6165,2.559125
2.6175,2.554
2.632125,2.555375
2.62425,2.569
2.6365,2.569125
2.647875,2.560875
2.63475,2.56525
2.63275,2.578375
2.64125,2.561625
2.63675,2.565625
2.631875,2.55775
2.630375,2.564
2.633375,2.5655
2.62775,2.56825
2.65025,2.562375
2.627625,2.5625
2.64175,2.578875
2.651125,2.577875
2.6505,2.560875
2.65625,2.566125
2.6345,2.573375
2.6485,2.583125
2.658375,2.581
2.643375,2.559
2.652625,2.577125
2.658625,2.562375
