bpw34_a_V,bpw34_b_V
2.067375,2.0215
2.04575,2.0325
2.066375,2.02025
2.049125,2.033375
2.072375,2.0155
2.076375,2.024375
2.0685,2.03275
2.075625,2.019125
2.074875,2.034
2.047125,2.027
2.0735,2.02075
2.04725,2.03275
2.07575,2.038625
2.0585,2.031125
2.0835,2.040375
2.052,2.03975
2.0545,2.04725
2.087375,2.040875
2.076875,2.040875
2.064625,2.029375
2.09025,2.048
2.06425,2.0345
2.08725,2.032375
2.065375,2.035875
2.092,2.032125
2.08925,2.054875
2.06075,2.0405
2.077625,2.03575
2.072,2.053
2.085625,2.037625
2.098125,2.0385
2.068125,2.043875
2.0935,2.046625
2.092125,2.049875
2.081,2.0405
2.10025,2.063375
2.084375,2.057375
2.090375,2.06
2.081125,2.044875
2.076375,2.06275
2.10575,2.047
2.0805,2.052875
2.086625,2.061375
2.108625,2.04925
2.104875,2.05425
2.094875,2.052375
2.087375,2.072125
2.097,2.0705
2.093125,2.06425
2.099125,2.06
2.10025,2.0705
2.109875,2.06325
2.106125,2.059625
2.104625,2.061
2.088625,2.060875
2.107125,2.07525
2.103875,2.077
2.099875,2.0685
2.09275,2.063
2.11575,2.080125
2.092375,2.081875
2.111,2.0795
2.091,2.072875
2.100625,2.086125
2.1095,2.084875
2.098875,2.067125
2.11025,2.075125
2.09825,2.087375
2.103,2.079625
2.10825,2.07725
2.113375,2.089375
2.1135,2.07425
2.1175,2.077125
2.125625,2.08975
2.117125,2.076
2.1015,2.077625
2.109,2.0815
2.109875,2.095125
2.115375,2.079625
2.116,2.08625
2.130875,2.094625
2.127875,2.081375
2.12175,2.087875
2.138375,2.0995
2.134875,2.10225
2.136875,2.08875
2.12725,2.0825
2.134375,2.087875
2.141625,2.09425
2.124125,2.104875
2.14075,2.08725
2.144375,2.091125
2.1335,2.098875
2.127125,2.101625
2.136875,2.089125
2.1245,2.110625
2.141375,2.1095
2.12625,2.10725
2.141375,2.097
2.129,2.11375
2.133625,2.11
2.123,2.098625
2.14675,2.099125
2.145625,2.100625
2.132,2.100375
2.133625,2.106875
2.15025,2.100875
2.145125,2.118
2.131625,2.10275
2.128125,2.1115
2.161875,2.116375
2.13225,2.11625
2.133625,2.116375
2.15725,2.1185
2.135875,2.1135
2.162125,2.1155
2.162125,2.105375
2.15075,2.11125
2.155125,2.125125
2.152875,2.11425
2.16075,2.1165
2.15175,2.110875
2.146375,2.1105
2.151,2.1125
2.154125,2.119
2.161125,2.114
2.153125,2.12975
2.170625,2.11975
2.1615,2.1215
2.1565,2.115
2.15725,2.118125
2.164125,2.123125
2.15925,2.133
2.18025,2.135875
2.170375,2.12175
2.1765,2.124
2.179125,2.1365
2.181375,2.1385
2.16125,2.130125
2.18175,2.130375
2.15325,2.123625
2.1845,2.125125
2.16775,2.14375
2.1785,2.131625
2.15525,2.143375
2.1535,2.13125
2.160375,2.1455
2.164,2.1355
2.157,2.14225
2.191125,2.14075
2.172,2.139875
2.159375,2.1505
2.161625,2.13275
2.158625,2.136
2.18925,2.150375
2.169625,2.134
2.190625,2.1465
2.167125,2.139875
2.195,2.134625
2.196625,2.14625
2.19625,2.13625
2.194,2.13925
2.179625,2.14125
2.198,2.139875
2.173,2.151375
2.17625,2.157875
2.1755,2.145875
2.182375,2.160125
2.18475,2.160125
2.197,2.151
2.205375,2.151875
2.203875,2.149375
2.184625,2.16275
2.194625,2.1465
2.179875,2.148
2.202875,2.155125
2.20475,2.14975
2.1965,2.165375
2.179125,2.157625
2.18725,2.149875
2.180875,2.1545
2.185625,2.150875
2.19475,2.15775
2.210625,2.151
2.20075,2.165125
2.200875,2.16025
2.20625,2.170375
2.2145,2.157
2.192875,2.168
2.207375,2.153375
2.197,2.157375
2.214375,2.1625
2.187375,2.162
2.19225,2.1765
2.20825,2.171125
2.189875,2.157
2.19,2.176
2.1855,2.16925
2.20025,2.179
2.201375,2.1705
2.223375,2.163875
2.2225,2.1605
2.195,2.16575
2.20675,2.16425
2.2155,2.17525
2.206625,2.18175
2.198625,2.172625
2.192,2.1805
2.218875,2.16475
2.204625,2.1855
2.2175,2.172
2.229,2.183375
2.195875,2.182625
2.205,2.178125
2.212125,2.186125
2.2155,2.182
2.23275,2.168125
2.217125,2.17875
2.232625,2.18975
2.20525,2.186875
2.216625,2.189625
2.236,2.179125
2.2355,2.18375
2.223875,2.19
2.219375,2.1935
2.22275,2.17475
2.215,2.177375
2.20825,2.1865
2.225125,2.181
2.207,2.19575
2.208,2.193875
2.214375,2.195
2.20575,2.1955
2.2215,2.18875
2.216,2.1935
2.23025,2.183875
2.22975,2.179625
2.241625,2.1805
