tmp117_0_C,tmp117_1_C,tmp117_2_C,tmp117_3_C
25.9688,28.3359,24.1797,30.0
25.9766,28.2812,24.1641,30.0312
25.8906,28.3594,24.1328,29.9844
25.9766,28.3281,24.1328,29.9922
25.9609,28.3359,24.0781,30.0391
25.8828,28.2891,24.1562,30.0469
25.9141,28.3047,24.1172,30.0312
25.8516,28.2891,24.0781,29.9844
25.9297,28.3672,24.1406,30.0391
25.9609,28.2969,24.125,30.0078
25.9062,28.3672,24.125,30.0234
25.9453,28.3359,24.0547,30.0391
25.9141,28.3438,24.0938,30.0
25.9062,28.2422,24.1172,30.0547
25.9531,28.2734,24.1328,30.0547
25.875,28.2969,24.1406,29.9375
25.9375,28.3203,24.0781,29.9297
25.8594,28.2891,24.0625,29.9375
25.9297,28.2734,24.0781,29.9688
25.8203,28.3125,24.0469,29.9844
25.875,28.2188,24.1016,29.9922
25.9375,28.2266,24.1172,30.0312
25.8438,28.2734,24.0234,29.9766
25.9219,28.2969,24.0312,29.9453
25.8438,28.3281,24.1016,29.9219
25.875,28.3281,24.0078,29.9922
25.8984,28.2656,24.0938,29.9453
25.8438,28.2422,24.0312,29.9062
25.9141,28.2891,24.1016,29.9141
25.8672,28.2656,24.0312,29.9766
25.875,28.2812,24.0234,30.0156
25.9141,28.3125,24.0938,29.9219
25.7891,28.3125,24.0469,29.8984
25.7891,28.2656,23.9844,29.9297
25.8438,28.2344,23.9844,29.9062
25.8438,28.1797,24.0234,29.9297
25.7969,28.2578,24.0078,29.9688
25.8125,28.2031,24.0859,29.9531
25.8828,28.2734,24.0703,29.8984
25.8516,28.1719,23.9688,29.9766
25.8281,28.2578,24.0547,29.8984
25.7812,28.2031,24.0859,29.9297
25.7812,28.2031,24.0156,29.9219
25.8438,28.2734,24.0234,29.9531
25.7812,28.1562,24.0156,29.8828
25.7812,28.2734,24.0234,29.8906
25.7969,28.2344,24.0,29.8438
25.8359,28.1953,24.0234,29.8516
25.7734,28.1797,23.9609,29.8984
25.7891,28.2578,24.0156,29.875
25.8516,28.1328,23.9766,29.8516
25.8281,28.2188,23.9297,29.8516
25.7734,28.2266,23.9766,29.9062
25.7812,28.1797,23.9844,29.9062
25.75,28.1875,24.0391,29.9219
25.8359,28.2344,23.9531,29.9375
25.8047,28.2344,23.9219,29.9141
25.7891,28.1797,24.0312,29.8594
25.7891,28.1094,23.9688,29.8594
25.7891,28.1562,23.9688,29.8203
25.7266,28.1016,23.8984,29.8672
25.7344,28.1484,23.9219,29.9141
25.7422,28.0938,23.8984,29.9141
25.7812,28.1016,23.9453,29.8672
25.7266,28.1328,23.9531,29.875
25.6797,28.1328,23.8906,29.8984
25.6875,28.1562,23.8906,29.8203
25.75,28.1719,23.9453,29.7969
25.7422,28.1328,23.8906,29.7656
25.6641,28.1172,23.9062,29.8281
25.7109,28.1328,23.9531,29.8047
25.7109,28.0547,23.8984,29.7578
25.6875,28.1719,23.8672,29.8438
25.7109,28.0781,23.8672,29.8516
25.6953,28.1641,23.9062,29.7578
25.7031,28.0547,23.8438,29.8281
25.7266,28.0781,23.8516,29.8516
25.6953,28.0625,23.8516,29.8125
25.6797,28.0391,23.9219,29.75
25.625,28.1328,23.8281,29.8359
25.6953,28.0625,23.8906,29.7734
25.6484,28.1172,23.8906,29.7969
25.6406,28.0469,23.9141,29.7109
25.6953,28.1328,23.8203,29.75
25.625,28.0234,23.8438,29.7188
25.6484,28.1016,23.8594,29.7734
25.5938,28.0234,23.8594,29.75
25.7109,28.0,23.8359,29.6953
25.6094,28.0312,23.8047,29.7266
25.6797,28.0938,23.8828,29.75
25.6562,28.0078,23.8672,29.75
25.6953,27.9766,23.8828,29.6719
25.6875,28.0703,23.7812,29.7188
25.6719,28.0625,23.8438,29.7578
25.625,28.0703,23.8125,29.7734
25.6172,28.0547,23.8203,29.7734
25.5859,28.0625,23.7812,29.7188
25.5703,28.0312,23.8594,29.6562
25.6328,28.0625,23.8516,29.7422
25.5703,28.0078,23.8203,29.7188
25.625,27.9453,23.75,29.7266
25.5469,27.9453,23.7812,29.7109
25.5938,28.0234,23.7734,29.6875
25.5781,27.9688,23.8281,29.6562
25.6328,28.0078,23.7812,29.7344
25.5469,27.9609,23.7266,29.6719
25.5547,27.9062,23.7031,29.6172
25.6172,27.8984,23.7031,29.6328
25.5078,27.9688,23.7188,29.6562
25.5234,28.0,23.7578,29.7109
25.5234,27.9766,23.7188,29.5938
25.5312,27.9922,23.7891,29.6797
25.5156,27.9375,23.7969,29.6484
25.5547,27.9844,23.7344,29.6172
25.4922,27.8672,23.7734,29.625
25.5625,27.8672,23.6719,29.6797
25.5234,27.9062,23.6953,29.5859
25.5078,27.8984,23.7031,29.6641
25.4531,27.9453,23.7656,29.5625
25.4609,27.9375,23.6797,29.5625
25.4922,27.8359,23.7422,29.5625
25.4375,27.8516,23.7422,29.6094
25.4922,27.8281,23.7266,29.5625
25.5391,27.8828,23.6797,29.5469
25.4531,27.9219,23.6328,29.625
25.5312,27.8594,23.7109,29.5391
25.4141,27.8516,23.6328,29.5547
25.4766,27.8906,23.6719,29.5781
25.4844,27.8438,23.6562,29.5
25.4297,27.8203,23.6094,29.5078
25.4609,27.8203,23.7031,29.5859
25.4844,27.8594,23.6953,29.5391
25.4219,27.8125,23.5938,29.5234
25.3828,27.8359,23.5938,29.4844
25.4609,27.8594,23.5781,29.4766
25.3906,27.7812,23.6328,29.5156
25.4609,27.8672,23.5703,29.4609
25.3672,27.7734,23.6016,29.4609
25.4375,27.8438,23.5781,29.5078
25.3516,27.8203,23.6016,29.5
25.3828,27.8438,23.5859,29.5156
25.3594,27.8125,23.5312,29.5
25.3984,27.8359,23.6172,29.4922
25.3516,27.7812,23.6328,29.5312
25.3047,27.7344,23.5469,29.4141
25.3984,27.6953,23.5938,29.3984
25.3203,27.7031,23.5625,29.4922
25.3281,27.6875,23.5234,29.4062
25.3516,27.7578,23.4922,29.3828
25.2969,27.6719,23.5859,29.3906
25.3359,27.6953,23.5703,29.3984
25.2734,27.7109,23.4609,29.375
25.3438,27.7734,23.5391,29.3828
25.3281,27.6719,23.5469,29.4609
25.3047,27.6641,23.4922,29.3438
25.3203,27.6406,23.4453,29.4375
25.3125,27.6719,23.5,29.4453
25.3359,27.6875,23.4688,29.3516
25.2969,27.7188,23.4297,29.3906
25.2422,27.7109,23.4766,29.3125
25.2266,27.7031,23.4062,29.3203
25.2031,27.6406,23.4141,29.3438
25.1953,27.6719,23.4375,29.3828
25.2188,27.6797,23.4844,29.3359
25.2031,27.6094,23.5,29.3438
25.2891,27.6016,23.4922,29.3672
25.1719,27.6719,23.3672,29.2812
25.1797,27.6641,23.4062,29.3125
25.2344,27.5547,23.3828,29.3594
25.2109,27.5859,23.4297,29.2578
25.1719,27.6328,23.4531,29.2812
25.1328,27.5391,23.4531,29.2969
25.2266,27.5312,23.3516,29.3203
25.1562,27.5469,23.4219,29.25
25.1172,27.6406,23.3906,29.3281
25.1328,27.6094,23.3906,29.3125
25.1016,27.5859,23.3438,29.2656
25.1484,27.6172,23.3984,29.2891
25.0938,27.5625,23.3438,29.2266
25.1016,27.4922,23.3125,29.2031
25.1641,27.5469,23.3672,29.2734
25.1719,27.5312,23.2734,29.1719
25.1797,27.5156,23.3516,29.1953
25.1484,27.5078,23.3594,29.1875
25.1562,27.4922,23.2578,29.2734
25.0547,27.5312,23.3047,29.1797
25.0781,27.5547,23.2891,29.1875
25.0469,27.5312,23.3516,29.25
25.1328,27.5312,23.2344,29.2422
25.0234,27.4219,23.2266,29.2188
25.1172,27.5156,23.2109,29.1719
25.0,27.4141,23.2031,29.2109
25.1172,27.4219,23.2109,29.1953
25.0859,27.4844,23.3047,29.1875
25.0859,27.4609,23.2109,29.1797
24.9844,27.3828,23.2266,29.1328
24.9688,27.4688,23.1719,29.1562
25.0078,27.375,23.1953,29.1016
24.9609,27.4219,23.1875,29.1094
25.0,27.3516,23.1562,29.1172
25.0547,27.3984,23.25,29.0391
24.9766,27.3672,23.1328,29.1484
24.9844,27.4297,23.2031,29.1094
24.9922,27.3359,23.1328,29.0312
24.9141,27.375,23.2109,29.1172
24.9062,27.3125,23.1094,29.0781
24.9844,27.2891,23.1562,29.0625
24.9766,27.375,23.2031,28.9844
24.9766,27.3594,23.0859,29.0938
24.9062,27.3828,23.1094,29.0078
24.8828,27.3438,23.1094,28.9609
24.9453,27.2578,23.1484,29.0625
24.9609,27.2578,23.1641,29.0078
24.8516,27.3594,23.1328,29.0078
24.8906,27.2344,23.1484,28.9688
24.9375,27.3281,23.1016,28.9219
24.9141,27.2734,23.1406,28.9766
24.8594,27.2422,23.1328,28.9922
24.8203,27.2031,23.0078,28.9531
24.8672,27.2031,23.1172,28.9766
24.8281,27.2734,23.0156,28.9922
24.7812,27.1875,23.1016,28.9297
24.8906,27.2812,23.0391,28.9531
24.8047,27.2109,23.0391,28.9609
24.8438,27.2656,22.9844,28.9375
24.8281,27.2188,23.0078,28.9453
24.8359,27.25,22.9375,28.9375
24.8125,27.2188,23.0547,28.8984
24.75,27.1562,23.0156,28.9219
24.7578,27.2266,23.0078,28.9375
24.7344,27.2188,23.0234,28.8281
24.8125,27.1562,23.0078,28.7969
24.7344,27.0938,22.9375,28.8125
24.7812,27.1641,22.9844,28.8047
24.7578,27.1875,22.9453,28.8438
24.7656,27.1328,22.9141,28.7656
24.75,27.1484,22.8906,28.7656
24.6719,27.1328,22.9062,28.7891
24.7656,27.1484,22.8516,28.7656
24.7344,27.125,22.8828,28.8125
24.625,27.1484,22.9219,28.7734
24.6875,27.0781,22.9297,28.8047
24.6484,27.0391,22.8359,28.7188
24.6016,27.0,22.9141,28.7969
24.6328,27.0703,22.9141,28.7734
24.6953,27.0703,22.8672,28.7734
24.6016,27.0547,22.8516,28.7812
24.6562,27.0547,22.8828,28.75
24.6172,27.0781,22.8359,28.7578
24.6016,27.0,22.8594,28.7422
24.5391,27.0234,22.8594,28.6875
24.6406,27.0391,22.7812,28.7344
24.6328,26.9453,22.7734,28.7422
24.5859,26.9531,22.8125,28.7031
24.6094,26.9297,22.7344,28.7031
24.6172,26.9375,22.7656,28.6875
24.6016,26.9531,22.7422,28.7109
24.5078,26.9375,22.7891,28.6719
24.5156,26.8906,22.7656,28.6797
24.5312,26.9297,22.6953,28.6641
24.4531,26.9375,22.6562,28.5625
24.4766,26.9531,22.7266,28.5469
24.5,26.8359,22.6562,28.5547
24.5469,26.8359,22.7188,28.6484
24.4688,26.8281,22.6797,28.5625
24.4609,26.9297,22.7031,28.6172
24.5234,26.8203,22.7031,28.6094
24.3906,26.8828,22.6641,28.5703
24.4844,26.7969,22.6328,28.4922
24.4062,26.8125,22.6016,28.4922
24.4688,26.8359,22.5938,28.4688
24.4766,26.7969,22.5859,28.4531
24.3594,26.8594,22.6641,28.4453
24.3672,26.7969,22.5859,28.5547
24.4219,26.7422,22.5469,28.5312
24.3828,26.7578,22.5703,28.4219
24.4141,26.7578,22.5781,28.5234
24.4141,26.8125,22.5781,28.5
24.3281,26.7031,22.5,28.4609
24.3828,26.8047,22.5859,28.5
24.2969,26.7109,22.4922,28.4141
24.3047,26.7031,22.5469,28.4219
24.3359,26.7578,22.4766,28.375
24.2656,26.7188,22.5391,28.375
24.2734,26.7578,22.4531,28.3984
24.2578,26.75,22.4453,28.3359
24.2188,26.6953,22.5078,28.3203
24.2656,26.6641,22.4844,28.3984
24.2266,26.7188,22.4453,28.4219
24.3125,26.6094,22.4297,28.3516
24.2266,26.6719,22.4297,28.3672
24.2031,26.6484,22.4062,28.2969
24.2109,26.6328,22.3672,28.2812
24.2109,26.6328,22.4219,28.2578
24.2188,26.6484,22.4609,28.2734
24.2109,26.6484,22.3281,28.2734
24.1484,26.6406,22.3203,28.2891
24.1094,26.5312,22.4297,28.25
24.1719,26.5156,22.4219,28.2188
24.1719,26.5,22.3828,28.2734
24.1953,26.4844,22.3594,28.2344
24.1797,26.5859,22.2891,28.2891
24.1094,26.4844,22.3828,28.1953
24.1641,26.5547,22.25,28.2344
24.0469,26.5312,22.2812,28.1562
24.0938,26.4453,22.2656,28.1719
24.0469,26.4531,22.2266,28.1562
24.0156,26.4844,22.2812,28.1641
24.125,26.4297,22.3203,28.1172
24.1016,26.3906,22.2812,28.1406
24.0469,26.4766,22.25,28.1328
24.0469,26.3828,22.1719,28.1016
23.9922,26.375,22.2109,28.1562
24.0703,26.4297,22.2422,28.0547
23.9922,26.3906,22.2266,28.125
24.0312,26.3906,22.1953,28.0625
23.9453,26.4062,22.2031,28.0703
24.0312,26.4219,22.2109,28.1328
23.8984,26.3594,22.1328,28.0703
23.9219,26.2891,22.2031,28.0
23.9141,26.3438,22.0781,28.0703
23.9922,26.2734,22.125,28.0
23.9141,26.3281,22.125,27.9609
23.9531,26.3594,22.0625,28.0078
23.8672,26.3281,22.1172,28.0
23.9062,26.2812,22.0703,28.0391
23.8828,26.2734,22.0391,28.0078
23.8984,26.2969,22.0781,27.9688
23.9219,26.1953,22.0312,27.9219
23.8984,26.2109,22.0781,27.9375
23.7891,26.2969,21.9766,27.9375
23.7656,26.2578,21.9766,27.9375
23.7969,26.2578,22.0,27.9453
23.7656,26.1875,22.0547,27.9531
23.7344,26.1328,21.9453,27.9453
23.7266,26.125,21.9219,27.8828
23.7109,26.1953,22.0078,27.9219
23.75,26.125,21.9219,27.9219
23.8125,26.1562,21.9219,27.7891
23.75,26.1484,21.9688,27.8281
23.75,26.1484,21.9531,27.8906
23.7734,26.0703,21.8672,27.8281
23.7578,26.0703,21.8906,27.8672
23.6484,26.0781,21.9609,27.8516
23.6484,26.0469,21.875,27.7344
23.6406,26.0391,21.8906,27.7891
23.6172,26.1094,21.9297,27.8281
23.6875,26.1172,21.8516,27.7812
23.5938,26.0234,21.8672,27.7734
23.5938,26.0625,21.8047,27.6719
23.6016,26.0234,21.7812,27.6719
23.6484,25.9531,21.7891,27.7344
23.5781,25.9766,21.7734,27.6797
23.5859,26.0391,21.8516,27.7188
23.6094,25.9766,21.7812,27.6562
23.6094,25.9375,21.7266,27.7031
23.5469,26.0156,21.7188,27.6953
23.4922,25.9062,21.7031,27.7031
23.5,25.9766,21.6719,27.5938
23.5859,25.8906,21.7188,27.6719
23.4688,25.8984,21.7734,27.5547
23.5469,25.8359,21.6875,27.6328
23.5469,25.8906,21.6875,27.5391
23.4375,25.9297,21.6562,27.5938
23.4688,25.9062,21.6484,27.5625
23.4375,25.8516,21.7031,27.5312
23.4141,25.7891,21.6953,27.4844
23.4141,25.8594,21.625,27.5078
23.4062,25.8281,21.5625,27.4609
23.3516,25.7969,21.6172,27.4922
23.4062,25.8281,21.5547,27.5
23.4219,25.7422,21.6484,27.4766
23.3516,25.7969,21.5547,27.5156
23.4062,25.7891,21.5547,27.5
23.2891,25.7344,21.5312,27.3906
23.3828,25.7812,21.6016,27.3984
23.3672,25.75,21.5781,27.4453
23.3438,25.6562,21.5,27.4375
23.3672,25.7422,21.5234,27.4141
23.3203,25.6562,21.5156,27.4219
23.3125,25.7188,21.4219,27.4375
23.3281,25.6484,21.5312,27.3828
23.1953,25.6094,21.5078,27.2969
23.1875,25.625,21.4453,27.3828
23.1875,25.5859,21.3906,27.3359
23.2656,25.625,21.4531,27.375
23.1484,25.6094,21.4609,27.3594
23.2266,25.6016,21.4453,27.3047
23.1328,25.5469,21.3359,27.3281
23.2031,25.5781,21.375,27.3281
23.2188,25.6094,21.4219,27.2344
23.1094,25.5078,21.3281,27.2109
23.0781,25.5312,21.3516,27.2891
23.1094,25.4766,21.3047,27.2344
23.0547,25.5234,21.3438,27.1875
23.0547,25.5234,21.2422,27.2344
23.0703,25.5391,21.2969,27.1328
23.125,25.4219,21.3281,27.1172
23.1172,25.4453,21.2578,27.1562
23.0078,25.4922,21.2969,27.1328
22.9844,25.4922,21.2031,27.0781
23.0,25.3906,21.25,27.1094
23.0078,25.3594,21.1562,27.1484
22.9922,25.4688,21.1641,27.0469
22.9531,25.3906,21.1797,27.0547
23.0078,25.3906,21.1328,27.1016
22.9062,25.3594,21.1719,27.0469
22.9297,25.3594,21.1797,27.1094
22.9844,25.375,21.1172,26.9922
22.9141,25.3906,21.125,27.0703
22.9766,25.3672,21.0703,26.9766
22.9375,25.2656,21.1328,27.0234
22.8359,25.3516,21.0859,27.0156
22.9375,25.2578,21.125,26.9922
22.8594,25.2266,21.0625,27.0156
22.8047,25.2969,21.0391,26.9688
22.8516,25.2422,21.0,26.9141
22.8281,25.2422,21.0312,26.9375
22.7578,25.2109,21.0,26.8984
22.8594,25.2188,21.0078,26.9062
22.7969,25.1562,20.9453,26.8906
22.7734,25.1797,20.9531,26.8438
22.7656,25.1641,21.0312,26.9297
22.7734,25.1641,21.0156,26.8516
22.75,25.125,20.9531,26.7812
22.7266,25.0781,20.8672,26.8516
22.6641,25.1172,20.9453,26.8438
22.6719,25.0703,20.8438,26.8672
22.6797,25.0547,20.8281,26.8438
22.7188,25.0312,20.8594,26.7969
22.7266,25.0156,20.8984,26.7422
22.6094,25.0312,20.8516,26.7891
22.7031,25.0078,20.7812,26.7266
22.5859,24.9844,20.8359,26.7188
22.6016,25.0547,20.8125,26.6719
22.6484,25.0391,20.7578,26.7578
22.5547,24.9688,20.7969,26.6406
22.5625,25.0234,20.8047,26.6875
22.625,24.9609,20.75,26.6406
22.5391,24.9453,20.6953,26.625
22.5781,24.9062,20.6953,26.6953
22.4844,24.9219,20.7422,26.6797
22.5469,24.9297,20.6484,26.5625
22.5156,24.875,20.6562,26.5781
22.4297,24.8516,20.7109,26.6328
22.4219,24.8359,20.6562,26.5781
22.4375,24.8438,20.6172,26.5
22.4922,24.8828,20.625,26.5547
22.3906,24.8125,20.6328,26.5781
22.4375,24.7969,20.6094,26.5547
22.3828,24.8203,20.5859,26.5234
22.4375,24.7812,20.6172,26.4688
22.4297,24.7734,20.5625,26.5156
22.3828,24.7969,20.625,26.4531
22.3359,24.7578,20.6016,26.4766
22.3594,24.7969,20.5,26.4453
22.2812,24.7812,20.5859,26.4219
22.2969,24.6953,20.5078,26.4688
22.2969,24.7344,20.4844,26.3828
22.25,24.7188,20.5312,26.3906
22.2188,24.6719,20.4609,26.4062
22.2812,24.6953,20.4062,26.375
22.2578,24.6094,20.4531,26.3594
22.1797,24.6562,20.3984,26.2969
22.2031,24.6016,20.3672,26.2656
22.2031,24.6094,20.3594,26.2734
22.125,24.6172,20.3594,26.2969
22.2344,24.5312,20.3516,26.3359
22.1328,24.5312,20.3125,26.3125
22.1562,24.5938,20.375,26.3047
22.0703,24.5625,20.2812,26.1719
22.1641,24.4844,20.2578,26.1875
22.0703,24.4844,20.3438,26.1953
22.1328,24.4375,20.2812,26.1641
22.1172,24.4141,20.2188,26.1172
22.0859,24.4453,20.2344,26.125
21.9922,24.5078,20.2891,26.2109
21.9766,24.4062,20.1875,26.1016
22.0625,24.3672,20.25,26.1719
22.0156,24.4375,20.2188,26.125
22.0234,24.3359,20.1406,26.125
22.0312,24.4062,20.2109,26.0391
21.9531,24.3516,20.2031,26.1016
21.9844,24.3906,20.2031,26.0234
21.9297,24.3672,20.125,25.9766
21.9688,24.3125,20.1641,25.9688
21.8906,24.25,20.125,26.0078
21.9453,24.2422,20.0625,26.0312
21.9219,24.2734,20.0469,26.0391
21.8672,24.2891,20.1172,25.9141
21.8438,24.1953,20.0,25.8906
21.8984,24.2344,20.0391,25.9375
21.8594,24.2812,20.0391,25.9219
21.8594,24.1562,19.9688,25.9453
21.7422,24.2578,19.9844,25.8359
21.75,24.2422,19.9375,25.8906
21.7031,24.1875,19.9375,25.8125
21.7422,24.1797,20.0078,25.8281
21.7031,24.1484,19.9141,25.8281
21.7812,24.1406,19.875,25.8047
21.6719,24.0859,19.9609,25.7578
21.75,24.0703,19.8359,25.8438
21.7422,24.0625,19.8906,25.8359
21.6328,24.0781,19.8438,25.7266
21.6016,24.0391,19.8672,25.7031
21.5781,24.0234,19.8828,25.7344
21.5703,24.0781,19.8828,25.7031
21.5547,23.9766,19.8594,25.6562
21.5938,23.9531,19.8203,25.75
21.5703,23.9766,19.7734,25.6797
21.5234,23.9531,19.7734,25.625
21.5547,23.8984,19.7188,25.6562
21.5625,23.9609,19.7031,25.5859
21.5312,23.8672,19.6797,25.6172
21.4844,23.8438,19.6719,25.625
21.4609,23.8672,19.6484,25.6016
21.5234,23.8672,19.6562,25.6172
21.4062,23.8828,19.6484,25.5625
21.4844,23.875,19.6953,25.5312
21.4766,23.8281,19.6719,25.4922
21.4062,23.7578,19.6484,25.5156
21.3984,23.8359,19.5469,25.5469
21.4062,23.8359,19.6328,25.5156
21.3516,23.8281,19.6172,25.4062
21.4062,23.7188,19.5547,25.4688
21.3281,23.7891,19.5703,25.5
21.2812,23.6875,19.4688,25.3828
21.3438,23.6484,19.5703,25.4609
21.2422,23.6484,19.4375,25.4062
21.2578,23.7109,19.5,25.3906
21.3281,23.6484,19.4062,25.375
21.2031,23.6797,19.4062,25.3281
21.2734,23.6328,19.3828,25.375
21.1719,23.6406,19.4609,25.2969
21.2109,23.5547,19.3906,25.2969
21.1484,23.6406,19.4062,25.2422
21.2266,23.6172,19.4141,25.2344
21.1953,23.5703,19.3281,25.3203
21.1328,23.5547,19.4062,25.2344
21.1172,23.5078,19.3281,25.1797
21.1094,23.5156,19.2734,25.2031
21.1562,23.5469,19.25,25.1641
21.0234,23.4609,19.2344,25.1641
21.0234,23.5,19.3047,25.1406
21.0703,23.4297,19.2031,25.2031
20.9922,23.4297,19.1797,25.1953
21.0391,23.4375,19.2031,25.1094
21.0469,23.3516,19.2344,25.1562
20.9766,23.3359,19.2266,25.0469
20.9453,23.3438,19.2266,25.0625
20.9219,23.4062,19.1484,25.0469
20.9609,23.3906,19.1094,25.0
20.8672,23.3281,19.1016,25.0391
20.9297,23.2891,19.1484,25.0703
20.9531,23.3047,19.0859,25.0
20.9219,23.2422,19.0312,24.9609
20.8828,23.3047,19.0859,24.9375
20.8906,23.2266,19.1016,24.9375
20.8047,23.2969,19.0078,24.8906
20.875,23.1719,19.0,24.9688
20.7422,23.1719,18.9922,24.8906
20.7266,23.1562,18.9531,24.8438
20.7812,23.1406,18.9922,24.8672
20.8047,23.1875,18.9844,24.8828
20.7578,23.1562,18.9609,24.8672
20.7422,23.1641,18.9141,24.8125
20.6484,23.1406,18.875,24.8359
20.6719,23.1406,18.8516,24.7656
20.7344,23.0156,18.8594,24.7578
20.7188,23.0781,18.7969,24.75
20.6953,23.0469,18.8516,24.6875
20.5781,23.0703,18.7891,24.6719
20.625,23.0625,18.75,24.6641
20.6172,23.0547,18.8047,24.7031
20.6406,23.0391,18.75,24.6875
20.6016,23.0156,18.7422,24.7031
20.5547,22.9922,18.6875,24.6094
20.5156,22.9219,18.6797,24.6641
20.4531,22.8984,18.6641,24.5938
20.4531,22.8828,18.7422,24.5625
20.4766,22.9219,18.6719,24.5938
20.4609,22.875,18.7109,24.6094
20.5,22.8438,18.6016,24.4922
20.4453,22.8359,18.6562,24.5781
20.4766,22.7891,18.6016,24.5078
20.4609,22.75,18.5625,24.5234
20.3438,22.7344,18.5234,24.4766
20.3281,22.7734,18.5469,24.5078
20.3359,22.7109,18.5547,24.5078
20.3047,22.7188,18.5078,24.3906
20.3047,22.7734,18.4609,24.375
20.2422,22.6484,18.4766,24.4453
20.25,22.6797,18.5078,24.4062
20.2656,22.7031,18.4766,24.3516
20.2344,22.7031,18.5156,24.3828
20.2109,22.5781,18.4219,24.3438
20.2344,22.5625,18.4844,24.3672
20.1641,22.5859,18.3672,24.25
20.1719,22.5391,18.4297,24.2422
20.2109,22.5703,18.4062,24.3047
20.1953,22.5781,18.4141,24.3047
20.1719,22.5547,18.3906,24.2344
20.1875,22.4922,18.3828,24.2344
20.0469,22.5469,18.25,24.2656
20.125,22.4297,18.25,24.1406
20.0469,22.4609,18.3047,24.1328
20.0156,22.4688,18.1953,24.1406
19.9844,22.4844,18.2891,24.1094
19.9922,22.4141,18.2578,24.0781
19.9609,22.4141,18.1562,24.1406
19.9375,22.3438,18.2109,24.1016
19.9844,22.4219,18.1406,24.0469
19.9141,22.3359,18.1641,24.0078
19.9375,22.3828,18.1172,24.0
19.9609,22.3047,18.0625,24.0547
19.9141,22.2891,18.1562,24.0
19.8516,22.2812,18.1406,23.9531
19.8203,22.2344,18.1016,23.9922
19.8984,22.2734,18.0391,23.9375
19.7969,22.2031,18.0781,23.9922
19.875,22.2109,17.9844,23.8594
19.7969,22.2656,18.0625,23.9141
19.7969,22.1875,17.9688,23.8672
19.7188,22.1484,17.9453,23.8594
19.7344,22.2188,17.9141,23.8359
19.7188,22.1094,17.9609,23.8281
19.7734,22.0781,17.9297,23.7578
19.7266,22.1406,17.9141,23.8047
19.7344,22.0781,17.8281,23.7578
19.7266,22.0391,17.8594,23.7969
19.6797,22.0859,17.8906,23.7109
19.6328,21.9922,17.7969,23.7578
19.6797,22.0312,17.8203,23.6875
19.6328,22.0547,17.7578,23.6406
19.5625,22.0234,17.7969,23.6328
19.5859,21.9531,17.7266,23.7031
19.5391,21.8984,17.7422,23.6094
19.5391,21.9844,17.6719,23.6797
19.5469,21.9453,17.6953,23.5859
19.5547,21.8594,17.6562,23.6562
19.4688,21.8906,17.7422,23.6094
19.4141,21.8516,17.6719,23.5938
19.4141,21.8047,17.7031,23.5078
19.3672,21.8125,17.6797,23.5078
19.4688,21.8516,17.5625,23.5625
19.4531,21.7969,17.5312,23.5312
19.3672,21.7578,17.5859,23.4453
19.3281,21.7578,17.5078,23.5
19.3203,21.7812,17.6016,23.4219
19.3438,21.6641,17.5625,23.4062
19.2969,21.7188,17.5391,23.3984
19.2891,21.6406,17.5469,23.4531
19.3281,21.7188,17.5156,23.3828
19.2031,21.5938,17.4375,23.3828
19.2031,21.6797,17.4844,23.2891
19.1562,21.5625,17.4297,23.3203
19.2188,21.6484,17.3516,23.3047
19.1875,21.5859,17.3203,23.3203
19.1875,21.5469,17.3594,23.2734
19.1953,21.5469,17.3984,23.3047
19.1484,21.5234,17.3828,23.2422
19.0859,21.5625,17.3516,23.1797
19.1328,21.4531,17.2891,23.1562
19.0156,21.4453,17.3359,23.1641
19.0391,21.5234,17.2969,23.2188
19.0,21.4531,17.2891,23.1406
19.0469,21.4141,17.2344,23.1406
18.9531,21.3828,17.1562,23.1641
18.9453,21.3984,17.1797,23.1094
19.0078,21.3594,17.2031,23.0781
18.8906,21.3438,17.1094,23.0938
18.9141,21.3516,17.125,23.0859
18.9766,21.375,17.1172,23.0781
18.8984,21.3203,17.1484,23.0469
18.8906,21.2578,17.0234,23.0
18.8125,21.3047,17.0,23.0156
